WRINV_NO,FIRE_TYPE_NM,BLDG_SRTFRM_NM,BLDG_STRCTR_NM,BLDG_SRTRF_NM,BLDG_RSCU_DNGCT,GRND_NOFL,UDGD_NOFL,BLDG_GFA,BTTM_AREA,BLDG_STTS_NM,SPFPTG_NM,SMTPR_LCLSF_NM,SMTPR_SCLSF_NM,DTH_CNT,INJPSN_CNT,HNL_DAM_CNT,PRPT_DAM_AMT,DOW_NM,FRSTN_NM,CNTR_NM,RCPT_DT,DSPT_DT,GRNDS_ARVL_DT,BGNN_POTFR_DT,PRFECT_POTFR_DT,CBK_DT,DSPT_REQ_HR,FIRE_SUPESN_HR,CTPV_NM,SGG_NM,FRSTN_GRNDS_DSTNC,CNTR_GRNDS_DSTNC,LFDAU_GRNDS_DSTNC,IGTN_HTSRC_NM,IGTN_HTSRC_SCLSF_NM,IGTN_DMNT_LCLSF_NM,IGTN_DMNT_SCLSF_NM,FRST_IGOBJ_LCLSF_NM,FRST_IGOBJ_SCLSF_NM,IGTN_ISTR_LCLSF_NM,IGTN_ISTR_SCLSF_NM,CMBS_EXPOBJ_LCLSF_NM,CMBS_EXPOBJ_SCLSF_NM,FCLT_PLC_LCLSF_NM,FCLT_PLC_MCLSF_NM,FCLT_PLC_SCLSF_NM,IGTN_FLR_NM,SO_AREA,FIRE_INSRNC_OBLG_TRGT_YN,ARSON_MNG_TRGT_YN,MUB_YN,VHCL_PLC_NM,VHCL_IGTN_PSTN_NM,FND_FIRE_SE_NM,FND_IGTN_PSTN_NM,HR_UNIT_ARTMP,HR_UNIT_WSPD_INFO,WNDRCT_BRNG,HR_UNIT_HUM
210516190132863,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,17,1,6787.0,348.0,사용중,공동주택,전기,380/220V이상 상용전원,0,0,0,293,일,유성소방서,전민119안전센터,20210516181430,20210516181523,20210516181805,20210516181805,20210516181805,20210516183711,000162,000000,대전광역시,유성구,5,0,0.0,작동기기,작동기기,부주의,"기기(전기, 기계 등) 사용.설치부주의","침구,직물류","기타(침구,직물류)",계절용 기기,전기장판/담요/방석류,,,주거,공동주택,아파트,1.0,0.0,N,Y,N,,,,,21.4,0~4 m/s,북서,96.0
210516152428207,"자동차,철도차량",,,,,,,,,,,전기,380/220V이상 상용전원,0,0,0,6343,일,용인소방서,모현119안전센터,20210516121012,20210516121203,20210516122301,20210516122556,20210516122556,20210516131236,000658,000175,경기도,용인시 처인구,22,5,0.0,화학적 발화열,화학적 발화열,화학적 요인,화학적 폭발,"자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","차량, 선박부품",밧데리,"자동차,철도차량,선박,항공기",좌석시트,"자동차,철도차량",자동차,특수자동차,,3.0,N,N,N,주차장,기타차량위치,,,18.0,0~4 m/s,북동,96.0
210519230849502,"건축,구조물",기타 식,비닐하우스 파이프조,비닐하우스,1.0,1,,240.0,240.0,사용중,,전기,직류 12V 이하(배터리) 전원,0,0,0,23411,수,논산소방서,강경119안전센터,20210519180820,20210519180858,20210519181440,20210519181744,20210519182233,20210519192121,000342,000473,충청남도,논산시,10,2,0.0,작동기기,작동기기,기타,기타,"전기,전자",전자기기 부속품,농업용장비,기타(농업용장비),합성수지,"플라스틱, PVC, 비닐, 장판",산업시설,동식물시설,기타 동식물시설,1.0,0.0,N,N,N,,,,,25.9,0~4 m/s,북동,31.0
210520153904578,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,,9,1,2219.0,304.0,사용중,공동주택,,,0,0,0,27,목,양천소방서,신정119안전센터,20210520145855,20210520150010,20210520150416,20210520150439,20210520150445,20210520152039,000246,000029,서울특별시,양천구,3,1,0.0,작동기기,작동기기,부주의,음식물 조리중,식품,음식물,,,,,주거,공동주택,주상복합아파트,2.0,0.0,N,N,N,,,,,22.8,0~4 m/s,남서,51.0
210519151827608,"자동차,철도차량",,,,,,,,,,,,,0,0,0,880,수,공주소방서,정안119안전센터,20210519131729,20210519131906,20210519132503,20210519133633,20210519133836,20210519150000,000357,000813,충청남도,공주시,32,6,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판",,,합성수지,"플라스틱, PVC, 비닐, 장판","자동차,철도차량",자동차,승용자동차,,,N,N,N,고속도로,엔진룸,,,26.1,0~4 m/s,동,35.0
210519202545392,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,15,0,2558.0,261.0,사용중,공동주택,,,0,0,0,103,수,남해소방서,남해119안전센터,20210519165111,20210519165136,20210519165605,20210519165748,20210519165840,20210519172610,000269,000155,경상남도,남해군,2,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등",종이,,,"종이,목재,건초등",종이,주거,공동주택,아파트,1.0,5.0,N,N,N,,,,,25.2,0~4 m/s,남동,52.0
210516101826141,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,5,2,3723.0,573.0,사용중,복합건축물,,,0,0,0,885,일,용산소방서,이태원119안전센터,20210516080006,20210516080121,20210516080400,20210516081400,20210516081400,20210516093000,000159,000600,서울특별시,용산구,1,0,0.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자",전선피복,,,"전기,전자",전선피복,생활서비스,음식점,양식,-1.0,10.0,N,Y,Y,,,,,20.4,0~4 m/s,남서,0.0
210515194123830,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,5,1,1175.0,223.0,사용중,복합건축물,전기,380/220V이상 상용전원,0,0,0,9201,토,둔산소방서,태평119안전센터,20210515173532,20210515173710,20210515174114,20210515175856,20210515180054,20210515192030,000244,001180,대전광역시,중구,5,1,0.0,작동기기,작동기기,전기적 요인,과부하/과전류,"전기,전자","전기, 전자기기 기판","영상,음향기기","기타(영상,음향기기)","전기,전자","전기, 전자기기 기판",생활서비스,오락시설,노래연습장업,-1.0,115.0,N,Y,Y,,,,,25.6,0~4 m/s,남서,73.0
210516174833784,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,3,1,921.0,214.0,사용중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,184,일,남동소방서,간석119안전센터,20210516155947,20210516160020,20210516160400,20210516160727,20210516160727,20210516163125,000220,000207,인천광역시,남동구,2,1,0.0,작동기기,작동기기,전기적 요인,기타(전기적요인),"전기,전자",전선피복,"조명, 간판",형광등,,,"판매,업무시설",판매시설,상가빌딩,2.0,0.0,N,N,N,,,,,18.0,0~4 m/s,남동,95.0
210517025301813,"자동차,철도차량",,,,,,,,,,,,,0,0,0,1100,월,강릉소방서,옥천119안전센터,20210517020043,20210517020128,20210517020633,20210517020841,20210517020951,20210517024035,000305,000198,강원특별자치도,강릉시,3,1,0.0,작동기기,작동기기,전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,"차량, 선박부품",밧데리,,,"자동차,철도차량",자동차,특수자동차,,,N,N,N,공지,기타차량위치,,,11.7,0~4 m/s,남서,98.0
210521023319352,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,2,1,247.0,165.0,사용중,,,,0,0,0,110,목,강서소방서,방화119안전센터,20210520232956,20210520233131,20210520233230,20210520234300,20210520234300,20210521003500,000059,000630,서울특별시,강서구,5,0,0.0,작동기기,작동기기,전기적 요인,트래킹에 의한 단락,"전기,전자","전기, 전자기기 기판",,,,,"판매,업무시설",일반업무,금융기관(농협 등),1.0,1.0,N,N,N,,,,,16.0,0~4 m/s,북,99.0
210519224830866,"건축,구조물",양식(옥),비닐하우스 파이프조,비닐하우스,3.0,1,,150.0,0.0,사용중,,,,0,0,0,12331,수,마산소방서,삼진119안전센터,20210519184010,20210519184056,20210519185022,20210519190400,20210519193100,20210519210200,000566,002438,경상남도,창원시 마산합포구,22,10,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,위험물등,가솔린,주거,기타주택,비닐하우스,1.0,0.0,N,N,N,,,,,18.0,0~4 m/s,동,85.0
210520034053180,"건축,구조물",양식(옥),벽돌조,슬라브가,1.0,2,0,137.0,68.0,사용중,근린생활시설,,,0,0,0,122,목,중랑소방서,망우119안전센터,20210520025147,20210520025347,20210520025603,20210520025811,20210520030102,20210520033021,000136,000299,서울특별시,중랑구,3,1,0.0,"마찰, 전도, 복사","마찰, 전도, 복사",부주의,음식물 조리중,식품,음식물,,,,,생활서비스,음식점,한식,1.0,0.0,N,N,N,,,,,17.9,0~4 m/s,동,47.0
210519180725092,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,28,수,용산소방서,이촌119안전센터,20210519172744,20210519172830,20210519173120,20210519175515,20210519175515,20210519175515,000170,001435,서울특별시,용산구,0,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,쓰레기류,기타 쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,27.1,0~4 m/s,서,0.0
210516073448957,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,1,2299.0,468.0,사용중,근린생활시설,,,0,0,0,5009,일,계양소방서,효성119안전센터,20210516032116,20210516032323,20210516032813,20210516033851,20210516034945,20210516042034,000290,001292,인천광역시,계양구,1,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,쓰레기류,쓰레기,,,,,생활서비스,일상서비스,이미용실,2.0,40.0,N,Y,N,,,,,20.5,0~4 m/s,동,100.0
210517040136180,"건축,구조물",기타 식,컨테이너조,샌드위치패널,1.0,1,,18.0,18.0,사용중,,,,0,0,0,3879,월,포항북부소방서,장량119안전센터,20210517010450,20210517010529,20210517010801,20210517011820,20210517012720,20210517023520,000152,001159,경상북도,포항시 북구,6,1,0.0,작동기기,작동기기,전기적 요인,미확인단락,미상,미상,,,,,산업시설,창고시설,"창고, 물품저장소",1.0,0.0,N,N,N,,,,,14.0,0~4 m/s,북동,95.0
210517050753738,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,3.0,3,0,2741.0,1012.0,사용중,,전기,380/220V이상 상용전원,0,0,0,21316,월,남양주소방서,진접119안전센터,20210517013818,20210517013934,20210517014720,20210517021901,20210517024926,20210517042145,000466,003726,경기도,남양주시,19,5,0.0,작동기기,작동기기,전기적 요인,"누전,지락","전기,전자",전선피복,산업장비,기타(산업장비),,,산업시설,공장시설,화학공업,3.0,260.0,N,N,N,,,,,14.4,0~4 m/s,북,85.0
210517045340654,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,1,1500.0,303.0,사용중,근린생활시설,,,0,0,0,30,월,광진소방서,능동119안전센터,20210517032803,20210517032903,20210517033258,20210517034150,20210517034155,20210517035558,000235,000537,서울특별시,광진구,2,1,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"전기,전자",전자기기 부속품,,,,,"판매,업무시설",일반업무,일반빌딩,1.0,0.0,N,N,N,,,,,14.3,0~4 m/s,동,80.0
210514130819223,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,27,5,54844.0,1713.0,사용중,복합건축물,,,0,0,0,424,금,서초소방서,잠원119안전센터,20210514103634,20210514103732,20210514104245,20210514110200,20210514112900,20210514114000,000313,002775,서울특별시,서초구,4,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,"용접, 절단, 연마","전기,전자",전선피복,산업장비,용접절단기(토치),,,"판매,업무시설",일반업무,오피스텔,-5.0,10.0,N,Y,N,,,,,28.3,0~4 m/s,북동,46.0
210513194725307,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,3,1,2653.0,829.0,공가,,,,0,0,0,0,목,중부소방서,충무119안전센터,20210513183836,20210513183927,20210513184238,20210513184238,20210513184238,20210513191430,000191,000000,부산광역시,서구,6,3,0.0,미상(발화원인),미상(발화원인),방화의심,방화의심,쓰레기류,쓰레기,,,,,"의료,복지시설",의료시설,병원,3.0,0.0,N,N,N,,,,,17.0,0~4 m/s,남,82.0
210513170725400,"건축,구조물",양식(옥),철골조,슬라브가,1.0,2,0,362.0,205.0,사용중,창고시설,,,0,0,0,4207,목,여수소방서,봉산119안전센터,20210513135032,20210513135126,20210513135341,20210513140600,20210513140700,20210513141000,000135,000799,전라남도,여수시,9,1,0.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자",전선피복,,,,,산업시설,창고시설,"창고, 물품저장소",2.0,0.0,N,N,N,,,,,22.5,0~4 m/s,남동,66.0
210513170944300,임야,,,,,,,,,,,,,0,0,0,330,목,경주소방서,황오119안전센터,20210513153556,20210513153715,20210513155718,20210513160300,20210513161030,20210513162825,001203,000792,경상북도,경주시,20,20,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,"종이,목재,건초등","풀, 나뭇잎",,,,,임야,들불,숲,,,N,N,N,,,숲,산중턱,25.8,NONE,북,41.0
210514152330770,"건축,구조물",조립식,컨테이너조,컨테이너,1.0,2,,167.0,113.0,철거중,공장,전기,380/220V이상 상용전원,0,0,0,3690,금,남부소방서,공단119안전센터,20210514130720,20210514130811,20210514131133,20210514132035,20210514132035,20210514151145,000202,000542,울산광역시,남구,5,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,"용접, 절단, 연마",쓰레기류,기타 쓰레기,산업장비,그라인더,기타,기타,산업시설,공장시설,방직공업,1.0,0.0,N,N,N,,,,,20.7,0~4 m/s,북동,73.0
210517171230067,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,3,,726.0,242.0,기타 공사중,근린생활시설,전기,380/220V이상 상용전원,0,0,0,61,월,김포소방서,마산119안전센터,20210517135108,20210517135208,20210517135826,20210517135826,20210517135826,20210517144826,000378,000000,경기도,김포시,6,3,0.0,"불꽃, 불티","불꽃, 불티",부주의,"용접, 절단, 연마",합성수지,기타(합성수지),산업장비,용접절단기(토치),,,생활서비스,음식점,한식,1.0,1.0,N,N,N,,,,,16.1,0~4 m/s,남동,70.0
210517193326529,"건축,구조물",양식(옥),벽돌조,슬라브가,1.0,2,,171.0,94.0,사용중,,전기,380/220V이상 상용전원,0,0,0,0,월,기장소방서,송정119안전센터,20210517175443,20210517175549,20210517175754,20210517180309,20210517180310,20210517185209,000125,000316,부산광역시,해운대구,22,0,0.0,작동기기,작동기기,부주의,음식물 조리중,식품,음식물,주방기기,전자레인지,,,주거,단독주택,단독주택,1.0,0.0,N,N,N,,,,,14.4,0~4 m/s,북동,98.0
210517153944871,"자동차,철도차량",,,,,,,,,,,,,0,0,0,256,월,영등포소방서,여의도119안전센터,20210517144513,20210517144627,20210517144926,20210517145300,20210517145322,20210517152022,000179,000236,서울특별시,영등포구,2,1,0.0,작동기기,작동기기,기계적 요인,"오일,연료누설","자동차,철도차량,선박,항공기",부품,,,,,"자동차,철도차량",자동차,승용자동차,,,N,N,N,일반도로,엔진룸,,,15.6,0~4 m/s,북서,94.0
210516172557900,"건축,구조물",양식(옥),철골조,샌드위치패널,1.0,1,,1230.0,1230.0,사용중,동식물관련시설,가스,액화석유가스(LPG),0,0,0,87135,일,익산소방서,금마119안전센터,20210516141428,20210516141523,20210516142336,20210516144528,20210516162528,20210516164028,000493,007312,전북특별자치도,익산시,20,13,4.0,작동기기,작동기기,기계적 요인,정비불량,합성수지,기타(합성수지),기타,기타,합성수지,우레탄,산업시설,동식물시설,계사,1.0,0.0,N,N,N,,,,,22.2,0~4 m/s,남서,98.0
210514071840189,"자동차,철도차량",,,,,,,,,,,,,0,0,0,404,목,충주소방서,앙성안전센터,20210513232938,20210513233018,20210513233635,20210513234058,20210513235058,20210514003058,000377,000863,충청북도,충주시,14,6,0.0,작동기기,작동기기,기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판",,,,,"자동차,철도차량",자동차,승용자동차,,,N,N,N,일반도로,엔진룸,,,17.5,0~4 m/s,남동,75.0
210514135319003,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,110,금,고창소방서,흥덕119안전센터,20210514123931,20210514124027,20210514124402,20210514125202,20210514130502,20210514133602,000215,001260,전북특별자치도,고창군,3,13,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,"종이,목재,건초등",나무,,,"종이,목재,건초등",나무,기타,야외,쓰레기,,,N,N,N,,,,,29.0,0~4 m/s,남,45.0
210513002243971,"자동차,철도차량",,,,,,,,,,,,,0,1,1,46750,수,진주소방서,천전119안전센터,20210512215822,20210512215933,20210512220643,20210512221237,20210512225214,20210512232749,000430,002731,경상남도,진주시,3,3,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,"자동차,철도차량,선박,항공기",좌석시트,"자동차,철도차량",자동차,승용자동차,,,N,N,N,공지,앞좌석,,,16.0,0~4 m/s,북,85.0
210514204013294,"건축,구조물",기타 식,샌드위치패널조,샌드위치패널,1.0,1,0,6.0,6.0,사용중,,,,0,0,0,177,금,전주완산소방서,효자119안전센터,20210514180209,20210514180308,20210514180901,20210514181310,20210514181510,20210514184010,000353,000369,전북특별자치도,전주시 완산구,5,5,0.0,"불꽃, 불티","불꽃, 불티",부주의,가연물 근접방치,"종이,목재,건초등",건초,,,"종이,목재,건초등",건초,기타서비스,기타건축물,기타 건축물,1.0,0.0,N,N,N,,,,,22.6,0~4 m/s,남서,66.0
210516172808705,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,2,1,382.0,172.0,사용중,공장,전기,380/220V이상 상용전원,0,0,0,4650,일,부천소방서,중앙119안전센터,20210516150239,20210516150325,20210516151017,20210516151623,20210516152812,20210516163856,000412,001075,경기도,부천시,3,3,0.0,작동기기,작동기기,전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,산업장비,히터/히터봉/가열장치,,,산업시설,공장시설,화학공업,1.0,15.0,N,N,N,,,,,18.0,0~4 m/s,남서,99.0
210516050433243,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,2,,800.0,470.0,공가,,,,0,0,0,9271,일,중부소방서,언양119안전센터,20210516004955,20210516005121,20210516005610,20210516014738,20210516024158,20210516040658,000289,006348,울산광역시,울주군,23,3,0.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","목재, 합판",,,,,산업시설,창고시설,"창고, 물품저장소",1.0,470.0,N,N,N,,,,,0.0,NONE,NONE,0.0
210515135734539,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,13,2,89826.0,2774.0,사용중,복합건축물,전기,380/220V이상 상용전원,0,0,0,660,토,남양주소방서,별내119안전센터,20210515114844,20210515114950,20210515115224,20210515115838,20210515115838,20210515132056,000154,000374,경기도,남양주시,12,1,0.0,작동기기,작동기기,전기적 요인,미확인단락,"전기,전자",전선피복,계절용 기기,에어컨,,,기타서비스,기타건축물,기타 건축물,13.0,20.0,N,Y,N,,,,,25.7,0~4 m/s,남동,57.0
210517155207142,"자동차,철도차량",,,,,,,,,,,유류,가솔린,0,0,0,830,토,안산소방서,고잔119안전센터,20210515102100,20210515102202,20210515102842,20210515103327,20210515103328,20210515110728,000400,000286,경기도,안산시 단원구,5,5,0.0,작동기기,작동기기,전기적 요인,트래킹에 의한 단락,"자동차,철도차량,선박,항공기",부품,"차량, 선박부품","기타(차량,선박부품)",,,"자동차,철도차량",자동차,승용자동차,,,N,N,N,일반도로,엔진룸,,,21.3,0~4 m/s,남동,86.0
210513205224179,기타(쓰레기 화재등),,,,,,,,,,,전기,22.9kv 이상 전원,0,0,0,48,목,온산소방서,화산119안전센터,20210513195350,20210513195428,20210513195920,20210513200929,20210513200929,20210513202946,000292,000609,울산광역시,울주군,3,7,0.0,작동기기,작동기기,전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,배선/배선기구,전력공급용 전선,,,기타,야외,기타야외,,,N,N,N,,,,,15.4,0~4 m/s,동,84.0
210513090713176,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,0,목,강서소방서,강동119안전센터,20210513083107,20210513083208,20210513084003,20210513084059,20210513084059,20210513085020,000475,000056,부산광역시,강서구,17,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,쓰레기 소각,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,19.5,0~4 m/s,남동,44.0
210513141422293,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,11.0,16,1,74209.0,6129.0,사용중,공동주택,,,0,0,0,342,목,천안서북소방서,성거119안전센터,20210513121730,20210513121910,20210513122406,20210513123000,20210513123000,20210513133051,000296,000354,충청남도,천안시 서북구,5,1,0.0,작동기기,작동기기,전기적 요인,트래킹에 의한 단락,"전기,전자","콘센트, 스위치류",,,,,주거,공동주택,아파트,13.0,10.0,Y,Y,N,,,,,27.2,0~4 m/s,북,35.0
210514225832682,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,1,0,499.0,499.0,사용중,,전기,380/220V이상 상용전원,0,0,0,1003,금,북부소방서,임동119안전센터,20210514205811,20210514205914,20210514210121,20210514210326,20210514210326,20210514220705,000127,000125,광주광역시,북구,4,1,0.0,작동기기,작동기기,전기적 요인,기타(전기적요인),"전기,전자","전기, 전자기기 케이스",배선/배선기구,콘센트,합성수지,"플라스틱, PVC, 비닐, 장판",산업시설,공장시설,금속기계 및 기구공업,1.0,10.0,N,N,N,,,,,22.9,0~4 m/s,남서,64.0
210512185809503,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,3,1,1944.0,342.0,사용중,복합건축물,,,0,0,0,3328,수,동대문소방서,장안119안전센터,20210512140858,20210512140929,20210512141312,20210512142110,20210512142150,20210512155017,000223,000518,서울특별시,동대문구,2,2,0.0,미상(발화원인),미상(발화원인),전기적 요인,접촉불량에 의한 단락,"전기,전자",전선피복,,,,,생활서비스,일상서비스,일반상점,3.0,0.0,N,N,N,,,,,26.1,0~4 m/s,남서,25.0
210516041713899,"건축,구조물",조립식,비닐하우스 파이프조,비닐하우스,2.0,1,0,188.0,188.0,사용중,,,,0,0,0,3747,일,성주소방서,성주119안전센터,20210516015227,20210516015313,20210516020029,20210516021025,20210516022600,20210516041000,000436,001531,경상북도,성주군,8,8,4.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,,,산업시설,동식물시설,농장,1.0,0.0,N,N,N,,,,,21.2,0~4 m/s,북동,93.0
210516025650417,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,15,1,37657.0,3130.0,사용중,,,,0,0,0,7073,일,원주소방서,혁신119안전센터,20210516013006,20210516013006,20210516014029,20210516014646,20210516014715,20210516025025,000623,000406,강원특별자치도,원주시,7,7,4.0,"불꽃, 불티","불꽃, 불티",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",,,,,주거,공동주택,아파트,1.0,15.0,N,N,N,,,,,16.9,0~4 m/s,남동,98.0
210516195603509,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,0,일,강서소방서,강동119안전센터,20210516175707,20210516175820,20210516180513,20210516180627,20210516181104,20210516192604,000413,000351,부산광역시,강서구,15,4,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,쓰레기 소각,쓰레기류,쓰레기,,,,,기타,야외,공터,,,N,N,N,,,,,20.1,0~4 m/s,동,99.0
210516081319368,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,13,1,8055.0,529.0,사용중,공동주택,전기,380/220V이상 상용전원,0,0,0,137,일,미추홀소방서,주안119안전센터,20210516061151,20210516061439,20210516062100,20210516062609,20210516062609,20210516072030,000381,000309,인천광역시,미추홀구,3,1,0.0,작동기기,작동기기,제품결함,설계상결함,"전기,전자","전기, 전자기기 기판",주방기기,김치냉장고,,,주거,공동주택,아파트,12.0,2.0,N,Y,N,,,,,20.7,0~4 m/s,남서,96.0
210512141502731,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,0,수,사하소방서,신평119안전센터,20210512132921,20210512133022,20210512133252,20210512133252,20210512133252,20210512135312,000150,000000,부산광역시,사하구,2,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,쓰레기류,쓰레기,,,,,기타,야외,쓰레기,,,N,N,N,,,,,23.5,0~4 m/s,북동,45.0
210513011848298,"건축,구조물",양식(옥),벽돌조,슬라브가,1.0,2,0,159.0,98.0,사용중,,,,0,0,0,155,목,전주덕진소방서,전미119안전센터,20210513002313,20210513002351,20210513002917,20210513002917,20210513002917,20210513002917,000326,000000,전북특별자치도,전주시 덕진구,3,2,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",부주의,담배꽁초,쓰레기류,쓰레기,,,쓰레기류,쓰레기,주거,단독주택,단독주택,1.0,0.0,N,N,N,,,,,20.4,0~4 m/s,동,62.0
210513073303386,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,15,1,6790193.0,66.0,사용중,공동주택,전기,380/220V이상 상용전원,0,0,0,8513,목,정읍소방서,시기119안전센터,20210513015955,20210513020055,20210513020454,20210513021540,20210513022940,20210513033640,000239,001486,전북특별자치도,정읍시,6,2,0.0,작동기기,작동기기,전기적 요인,기타(전기적요인),합성수지,"플라스틱, PVC, 비닐, 장판",주방기기,김치냉장고,합성수지,"플라스틱, PVC, 비닐, 장판",주거,공동주택,아파트,1.0,42.0,N,N,N,,,,,17.6,0~4 m/s,서,71.0
210513020924792,"건축,구조물",양식(옥),철골조,샌드위치패널,4.0,1,0,999.0,999.0,사용중,,전기,380/220V이상 상용전원,0,0,0,249329,수,남양주소방서,진건119안전센터,20210512214014,20210512214040,20210512215055,20210512221326,20210512232418,20210513002753,000615,005603,경기도,남양주시,6,3,0.0,작동기기,작동기기,전기적 요인,트래킹에 의한 단락,"전기,전자",전선피복,전기설비,배전반/분전반,합성수지,발포폴리스티렌,산업시설,창고시설,"창고, 물품저장소",1.0,0.0,N,N,N,,,,,18.7,0~4 m/s,북동,63.0
210516131008335,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,1.0,4,0,198.0,57.0,사용중,근린생활시설,,,0,0,0,13,일,성북소방서,종암119안전센터,20210516121811,20210516121908,20210516122250,20210516122851,20210516122851,20210516124523,000222,000361,서울특별시,성북구,3,3,0.0,작동기기,작동기기,전기적 요인,"누전,지락","전기,전자",전선피복,,,,,생활서비스,일상서비스,고시원업,4.0,0.0,N,N,Y,,,,,18.4,NONE,남동,95.0
210516223533931,기타(쓰레기 화재등),,,,,,,,,,,,,0,0,0,0,일,강서소방서,녹산119안전센터,20210516213213,20210516213503,20210516214021,20210516214522,20210516215714,20210516221116,000318,001013,부산광역시,강서구,2,2,0.0,"불꽃, 불티","불꽃, 불티",부주의,쓰레기 소각,쓰레기류,쓰레기,,,,,기타,야외,공터,,,N,N,N,,,,,19.3,0~4 m/s,동,99.0
210517014926094,"건축,구조물",양식(옥),철근콘크리트조,슬라브가,2.0,2,,6989.0,4308.0,사용중,공장,,,0,0,0,671,일,달성소방서,논공119안전센터,20210516235638,20210516235803,20210517000314,20210517002227,20210517005043,20210517011015,000311,002849,대구광역시,달성군,8,2,0.0,미상(발화원인),미상(발화원인),미상,미상,미상,미상,,,,,산업시설,공장시설,방직공업,1.0,0.0,N,N,N,,,,,21.5,0~4 m/s,남서,95.0
210516170608669,"건축,구조물",기타 식,철근콘크리트조,슬라브가,1.0,4,1,1310.0,305.0,사용중,숙박시설,,,0,0,0,33,일,동부소방서,신천119안전센터,20210516161146,20210516161237,20210516161543,20210516161543,20210516161543,20210516162658,000186,000000,대구광역시,동구,1,1,0.0,"담뱃불, 라이터불","담뱃불, 라이터불",방화의심,방화의심,"침구,직물류","이불(베개,시트)",,,,,"판매,업무시설",숙박시설,모텔,4.0,0.0,N,Y,N,,,,,23.1,0~4 m/s,남,86.0
