adm_cd,adm_nm,gu_cd,fire_rate_per_10k,v2_pred_fire_rate,v2_risk_score,v2_risk_grade,log_avg_living_pop,ratio_65plus,old_bldg_ratio,avg_floors,damage_per_fire,injury_per_fire,avg_living_pop,fire_count,fire_damage,fire_injury,shap_생활인구 (log),shap_65세+ 비율,shap_노후건물비율 (구단위),shap_평균 층수 (구단위),shap_화재당 재산피해 (log),shap_화재당 부상자 수
1154562000,서울특별시 금천구 독산2동,11545,19.4664,13.1076,6.44,매우높음,9.537558469985067,0.1779,0.6476,3.1,7.287731624323135,0.03571428571428571,13870.039688064046,27.0,40915.0,1.0,0.05308813979562248,-0.0016228674644339458,-0.0018249372492120687,0.02839388473173693,-0.0046698158373050785,0.0009904649590601025
1147056000,서울특별시 양천구 신월1동,11470,17.5548,13.0735,6.4,매우높음,9.603177268805947,0.2068,0.6145,3.1,7.5424229119512205,0.012345679012345678,14810.767849972708,26.0,50905.66666666666,0.3333333333333333,0.04386294542620394,-0.0038639258418298296,-0.0008669725361170523,0.02839388473173693,0.0007018621857472389,0.0035207880803607575
1111051500,서울특별시 종로구 청운효자동,11110,12.0773,13.0781,6.4,매우높음,9.747590804905492,0.1462,0.3906,2.58,7.098845966621473,0.10769230769230767,17111.950668905847,20.666666666666668,26207.33333333333,2.333333333333333,0.023560182132258686,0.0008353176761698429,0.005613036505030223,0.05754456599630396,-0.008653591434008748,-0.006803224051134742
1147062000,서울특별시 양천구 신정1동,11470,12.2323,13.0793,6.4,매우높음,9.73484394096695,0.1369,0.6145,3.1,8.278600139570756,0.030769230769230767,16895.198604539666,20.666666666666668,85316.33333333333,0.6666666666666666,0.025352234098259666,0.0015564887111103867,-0.0008669725361170523,0.02839388473173693,0.0162285300647445,0.0015259092422032598
1138065000,서울특별시 은평구 수색동,11380,13.82,13.0498,6.36,매우높음,9.417520943992143,0.1513,0.5835,3.41,6.732629989058777,0.0,12301.046922671034,17.0,15090.333333333334,0.0,0.06996393650033877,0.0004398367860411581,3.021495953085168e-05,0.011015593977860422,-0.01637742971950505,0.004857562559538462
1141071000,서울특별시 서대문구 북가좌1동,11410,9.4126,13.0337,6.34,매우높음,9.558627506656116,0.1619,0.6647,2.75,6.369303480370649,0.06976744186046512,14165.389575209245,13.333333333333334,8351.333333333334,1.0,0.05012609291333505,-0.00038214310324591295,-0.0023198374484242994,0.04801453558288782,-0.024040326397628917,-0.002696767636744845
1120052000,서울특별시 성동구 왕십리2동,11200,9.8619,13.0251,6.33,매우높음,9.584321081342383,0.1515,0.75,3.32,7.744616883020083,0.0,14534.09111074418,14.333333333333334,35391.0,0.0,0.046513892983052856,0.00042432773152630725,-0.004788550138061918,0.01606090419672781,0.004966322587589894,0.004857562559538462
1154568000,서울특별시 금천구 시흥2동,11545,7.7537,13.008,6.31,매우높음,9.618977037328996,0.1832,0.6476,3.1,7.5749636760663694,0.05263157894736842,15046.64887930313,11.666666666666666,24672.0,0.6666666666666666,0.04164169270234932,-0.002033857409077481,-0.0018249372492120687,0.02839388473173693,0.0013881774071219327,-0.0008413181148506992
1156058500,서울특별시 영등포구 도림동,11560,16.4912,12.9882,6.28,매우높음,9.585633595019534,0.1675,0.554,3.37,8.842207656804826,0.2533333333333333,14553.181141848618,24.0,172981.33333333334,6.333333333333333,0.046329369736638516,-0.0008163966296617257,0.0008839901570022426,0.01325795407513481,0.028115540971746112,-0.022573049753188034
1138063200,서울특별시 은평구 신사2동,11380,13.7117,12.9798,6.27,매우높음,9.482542312224624,0.1875,0.5835,3.41,7.404642102198062,0.07017543859649122,13127.520922216156,18.0,31209.33333333333,1.3333333333333333,0.06082273350838001,-0.002367302081146765,3.021495953085168e-05,0.011015593977860422,-0.0022040642581527548,-0.002740945006313753
1162066500,서울특별시 관악구 서림동,11620,16.9694,12.9698,6.26,매우높음,9.757712148300108,0.1377,0.5979,3.15,8.326022042788523,0.06593406593406595,17286.036222825693,29.33333333333333,125245.0,2.0,0.02213724599546904,0.0014944524930509853,-0.0003865431029636573,0.025590934610143952,0.01722870246050455,-0.0022816945490369725
1121576000,서울특별시 광진구 중곡3동,11215,13.2207,12.9636,6.25,매우높음,9.62435800089156,0.1726,0.6359,3.27,7.81995511485754,0.047619047619047616,15127.837971497453,20.0,52264.66666666666,1.0,0.040885195545263084,-0.0012118775197904102,-0.0014863213234352815,0.018863854318320786,0.006555276524827982,-0.00029856757443268384
1117053000,서울특별시 용산구 남영동,11170,23.3122,12.9568,6.24,높음,9.70774488536207,0.1291,0.7379,2.75,7.00867373991717,0.05932203389830507,16443.4758525746,38.333333333333336,43470.66666666666,2.333333333333333,0.029162027323294343,0.0021613418371895523,-0.004438357599438059,0.04801453558288782,-0.010555408229503186,-0.0015657520988832186
1129061000,서울특별시 성북구 보문동,11290,11.3691,12.9523,6.23,높음,9.669879667501354,0.161,0.6333,2.79,6.785785861064079,0.05263157894736842,15832.443631040756,18.0,16799.333333333332,1.0,0.03448541026968152,-0.0003123523579290873,-0.001411073339929327,0.04577217548561343,-0.015256322546557623,-0.0008413181148506992
1159055000,서울특별시 동작구 상도3동,11590,15.2653,12.9531,6.23,높음,9.768230489258615,0.1759,0.5743,2.8,7.359897016966568,0.03614457831325301,17468.826805558587,26.666666666666668,43455.333333333336,1.0,0.02065849689414952,-0.0014677769192854419,0.0002964770550134548,0.04521158546129485,-0.003147780053129629,0.0009438734217049415
1138064000,서울특별시 은평구 증산동,11380,13.7732,12.9448,6.22,높음,9.583413354795926,0.1801,0.5835,3.41,7.724320383007107,0.031746031746031744,14520.903209097523,20.0,47496.0,0.6666666666666666,0.04664150814785038,-0.0017934670640973008,3.021495953085168e-05,0.011015593977860422,0.0045382503748340715,0.0014201424702243648
1159052000,서울특별시 동작구 노량진2동,11590,12.6327,12.9324,6.2,높음,9.76514908506437,0.1584,0.5743,2.8,7.38577919579655,0.07246376811594203,17415.078061299126,22.0,37073.333333333336,1.6666666666666667,0.021091704345877493,-0.00011073464923603281,0.0002964770550134548,0.04521158546129485,-0.0026019006376831705,-0.002988722426939369
1150060500,서울특별시 강서구 가양3동,11500,10.7483,12.9204,6.19,높음,9.320591930277157,0.1995,0.4572,3.62,6.702779031623376,0.10256410256410256,11164.589147965717,12.0,10577.666666666666,1.3333333333333333,0.0835909611887615,-0.0032978453520377897,0.0036855304659931154,-0.0007567965328301106,-0.017007014396374583,-0.006247948498245545
1147061100,서울특별시 양천구 신월7동,11470,17.5739,12.9235,6.19,높음,9.614826095423561,0.199,0.6145,3.1,7.168748998678314,0.03658536585365854,14984.316421697597,26.33333333333333,35457.333333333336,1.0,0.042225263974330816,-0.0032590727157506636,-0.0008669725361170523,0.02839388473173693,-0.007179270955513326,0.0008961455053898979
1129068500,서울특별시 성북구 길음2동,11290,9.0087,12.9212,6.19,높음,9.805410608365328,0.1658,0.6333,2.79,7.519942664806062,0.038461538461538464,18130.58290179221,16.333333333333332,31953.33333333333,0.6666666666666666,0.015431430388805045,-0.0006845696662854967,-0.001411073339929327,0.04577217548561343,0.00022773269876310705,0.0006929959128694591
1162065500,서울특별시 관악구 신원동,11620,13.7545,12.8894,6.15,높음,9.709932340098334,0.1475,0.5979,3.15,7.771655005234549,0.07042253521126761,16479.486770931428,22.666666666666668,56123.0,1.6666666666666667,0.028854498147525304,0.0007345088218233156,-0.0003865431029636573,0.025590934610143952,0.005536581932684312,-0.002767700314644219
1121578000,서울특별시 광진구 능동,11215,9.6608,12.8848,6.14,높음,9.627911187182036,0.126,0.6359,3.27,7.684920886945801,0.10638297872340427,15181.689166175402,14.666666666666666,34064.0,1.6666666666666667,0.04038566134546959,0.002401732182169733,-0.0014863213234352815,0.018863854318320786,0.0037072780668181565,-0.006661451569546014
1144061000,서울특별시 마포구 염리동,11440,7.3733,12.8836,6.14,높음,9.669271642094614,0.117,0.6235,3.22,7.767263996757308,0.10526315789473684,15822.81942121543,11.666666666666666,29906.0,1.3333333333333333,0.03457089114801988,0.003099639635338,-0.001127446325176121,0.02166680443991376,0.0054439714474341224,-0.006540198789239861
1153077000,서울특별시 구로구 오류1동,11530,14.5576,12.8778,6.13,높음,9.696357453067568,0.1661,0.5993,3.43,8.091768038216957,0.0,16257.277668868268,23.666666666666668,80572.66666666667,0.0,0.030762959954995346,-0.0007078332480577719,-0.00042706124792840324,0.009894413929223226,0.012288065896577103,0.004857562559538462
1147067000,서울특별시 양천구 신정6동,11470,4.7058,12.8676,6.12,높음,9.895190264809148,0.1373,0.6145,3.1,8.417216009045356,0.0,19833.740795151018,9.333333333333334,46740.66666666666,0.0,0.0028095172176314186,0.001525470602080685,-0.0008669725361170523,0.02839388473173693,0.01915206870101818,0.004857562559538462
1111064000,서울특별시 종로구 이화동,11110,11.964,12.8394,6.08,높음,10.084211632761946,0.1271,0.3906,2.58,8.07700752140286,0.0449438202247191,23960.691169241265,28.666666666666668,95484.66666666669,1.3333333333333333,-0.023764557448042935,0.0023164323823380564,0.005613036505030223,0.05754456599630396,0.011976752759337178,-8.897342187113978e-06
1144058500,서울특별시 마포구 도화동,11440,12.5172,12.8426,6.08,높음,9.711818443621343,0.1525,0.6235,3.22,7.726755409773202,0.04615384615384615,16510.600007259825,20.666666666666668,49123.333333333336,1.0,0.028589335238217804,0.00034678245895205525,-0.001127446325176121,0.02166680443991376,0.004589607372110217,-0.0001399174164643407
1126060000,서울특별시 중랑구 중화1동,11260,13.1469,12.836,6.07,높음,9.629951614299708,0.187,0.5997,3.26,7.364928939161788,0.047619047619047616,15212.69996374636,20.0,33150.666666666664,1.0,0.04009880244077464,-0.002328529444859639,-0.00043863786077547165,0.019424444342639395,-0.003041652096726011,-0.00029856757443268384
1129065000,서울특별시 성북구 정릉4동,11290,11.8692,12.8267,6.06,높음,9.81222034565059,0.2013,0.6333,2.79,8.131885319003539,0.19117647058823528,18254.475577438137,21.666666666666668,77071.33333333333,4.333333333333333,0.014474065255793271,-0.0034374268426714434,-0.001411073339929327,0.04577217548561343,0.013134176957355052,-0.015842783419492756
1129063000,서울특별시 성북구 정릉2동,11290,10.5762,12.8281,6.06,높음,9.880307345782013,0.1818,0.6333,2.79,7.695841941275737,0.030769230769230767,19540.72780680495,20.666666666666668,47627.333333333336,0.6666666666666666,0.00490187220243422,-0.0019252940274735275,-0.001411073339929327,0.04577217548561343,0.003937613340863109,0.0015259092422032598
1135072000,서울특별시 노원구 상계10동,11350,7.0556,12.8103,6.04,높음,9.490192979586189,0.1628,0.646,3.44,6.712171979172737,0.03225806451612903,13228.348074435951,9.333333333333334,8487.333333333334,0.3333333333333333,0.05974714397101492,-0.00045193384856274065,-0.0017786307978237919,0.009333823904904642,-0.016808908326895425,0.0013647002107192985
1130557500,서울특별시 강북구 삼각산동,11305,8.6066,12.8033,6.03,높음,9.948234380788177,0.1612,0.7607,2.91,8.406955303617101,0.017543859649122806,20914.261374545124,18.0,85065.0,0.3333333333333333,-0.0046478317258669185,-0.00032786141244393814,-0.0050982245317210345,0.03904509519379026,0.018935660804370938,0.0029579356680754084
1153076000,서울특별시 구로구 개봉3동,11530,15.5147,12.8,6.03,높음,9.674066544869566,0.1997,0.5993,3.43,7.912694142869412,0.025974025974025972,15898.875291402836,24.666666666666668,70089.0,0.6666666666666666,0.03389678691453425,-0.0033133544065526385,-0.00042706124792840324,0.009894413929223226,0.008511229566213748,0.002045127941008746
1162052500,서울특별시 관악구 보라매동,11620,14.937,12.7949,6.02,높음,9.777391223600986,0.1571,0.5979,3.15,7.984437801548803,0.08536585365853659,17629.598517085153,26.33333333333333,80194.0,2.333333333333333,0.01937061055069984,-9.925794889503417e-06,-0.0003865431029636573,0.025590934610143952,0.010024370585722076,-0.00438574390014152
1123075000,서울특별시 동대문구 이문2동,11230,8.1106,12.7914,6.01,높음,9.573978710897114,0.1938,0.6955,3.25,7.252445534691573,0.10526315789473684,14384.538511280933,11.666666666666666,17867.0,1.3333333333333333,0.04796790279902916,-0.002855837298364553,-0.0032112366376486692,0.01998503436695798,-0.005414032547497794,-0.006540198789239861
1130560800,서울특별시 강북구 번3동,11305,12.368500000000001,12.7707,5.99,높음,9.968018402250731,0.16005,0.7607,2.91,8.506940814951886,0.03571428571428571,21332.169676937774,17.666666666666668,92362.66666666669,0.6666666666666666,-0.007429221307517296,-0.0002386843489835474,-0.0050982245317210345,0.03904509519379026,0.021044448972441294,0.0009904649590601025
1129052500,서울특별시 성북구 성북동,11290,10.5188,12.7688,5.98,높음,9.948266546430975,0.1685,0.6333,2.79,7.722221907821526,0.0,20914.934138191413,22.0,51910.333333333336,0.0,-0.004652353818806176,-0.0008939419022359778,-0.001411073339929327,0.04577217548561343,0.004493991565899976,0.004857562559538462
1147054000,서울특별시 양천구 목4동,11470,11.9979,12.752,5.96,높음,9.785933086225725,0.1338,0.6145,3.1,7.24823865000244,0.0,17780.84169724345,21.33333333333333,31370.0,0.0,0.018169729943220428,0.001796879056090567,-0.0008669725361170523,0.02839388473173693,-0.005502759689445135,0.004857562559538462
1150060400,서울특별시 강서구 가양2동,11500,11.8981,12.7454,5.95,높음,9.624399394680877,0.2586,0.4572,3.62,7.952108970043996,0.03508771929824561,15128.464224390464,18.0,53970.66666666666,0.6666666666666666,0.040879376088659214,-0.00788077096117608,0.0036855304659931154,-0.0007567965328301106,0.009342525221781237,0.0010583087766123543
1120067000,서울특별시 성동구 성수2가1동,11200,22.7292,12.7277,5.93,높음,9.870933067954283,0.1249,0.75,3.32,8.614607553182537,0.029629629629629627,19358.39417939411,44.0,247976.3333333333,1.3333333333333333,0.006219780128024301,0.00248703198200141,-0.004788550138061918,0.01606090419672781,0.023315241416711555,0.0016493038095119713
1156070000,서울특별시 영등포구 대림1동,11560,13.323,12.7228,5.92,높음,9.665432610080455,0.1864,0.554,3.37,7.475476655833134,0.0606060606060606,15762.187729839883,21.0,38791.333333333336,1.3333333333333333,0.03511061173354471,-0.0022820022813150884,0.0008839901570022426,0.01325795407513481,-0.0007100971162932985,-0.0017047848836975416
1162061500,서울특별시 관악구 중앙동,11620,16.4122,12.7212,5.92,높음,9.644498211532465,0.1416,0.5979,3.15,6.394437099902722,0.012658227848101267,15435.624998926492,25.33333333333333,15734.333333333334,0.3333333333333333,0.03805373015513071,0.0011920259300114014,-0.0003865431029636573,0.025590934610143952,-0.023510234799531776,0.0034869456884828406
1153073000,서울특별시 구로구 고척2동,11530,14.1378,12.7256,5.92,높음,9.682443577240145,0.1829,0.5993,3.43,7.569317309869959,0.01408450704225352,16032.628506741266,22.666666666666668,45838.0,0.3333333333333333,0.03271907940927423,-0.002010593827305206,-0.00042706124792840324,0.009894413929223226,0.0012690902507066948,0.0033325099847019255
1141070000,서울특별시 서대문구 남가좌2동,11410,15.409,12.6956,5.88,높음,9.887687269828568,0.1464,0.6647,2.75,7.065104485481217,0.03191489361702128,19685.47773854621,30.33333333333333,36641.333333333336,1.0,0.0038643458382766286,0.0008198086216549919,-0.0023198374484242994,0.04801453558288782,-0.009365230903086386,0.0014018583208131187
1174058000,서울특별시 강동구 암사2동,11740,9.5559,12.6757,5.86,높음,9.592305017940985,0.157,0.5642,4.1,8.34724279527728,0.0,14650.6028488901,14.0,63263.0,0.0,0.0453914498984686,-2.1712676320790694e-06,0.0005887865294019652,-0.027665117700122734,0.017676268024439133,0.004857562559538462
1144063000,서울특별시 마포구 신수동,11440,9.6701,12.6694,5.85,높음,9.754767637958569,0.1391,0.6235,3.22,7.179954906996497,0.018867924528301886,17235.209232914847,16.666666666666668,23176.0,0.3333333333333333,0.02255120785870902,0.0013858891114470317,-0.001127446325176121,0.02166680443991376,-0.0069429278438124615,0.002814567600795178
1120059000,서울특별시 성동구 금호1가동,11200,4.7151,12.6598,5.84,높음,9.605543241601913,0.1637,0.75,3.32,6.582313647593365,0.0,14845.85357933952,7.0,5769.666666666667,0.0,0.04353031881145714,-0.0005217245938795683,-0.004788550138061918,0.01606090419672781,-0.019547742278976935,0.004857562559538462
1129076000,서울특별시 성북구 장위1동,11290,10.4265,12.6559,5.83,높음,9.972118273922382,0.1755,0.6333,2.79,7.7791263466287575,0.05714285714285715,21419.81247430859,22.33333333333333,55747.66666666666,1.3333333333333333,-0.008005612734064005,-0.0014367588102557401,-0.001411073339929327,0.04577217548561343,0.0056941595268916075,-0.0013297936012269139
1123073000,서울특별시 동대문구 휘경2동,11230,11.4403,12.6564,5.83,높음,9.894145030429085,0.1524,0.6955,3.25,8.263412545444512,0.01408450704225352,19813.019673253275,22.666666666666668,91786.66666666669,0.3333333333333333,0.0029564642890644683,0.0003545369862094795,-0.0032112366376486692,0.01998503436695798,0.01590820946661663,0.0033325099847019255
1153052000,서울특별시 구로구 구로1동,11530,10.4963,12.652,5.82,높음,9.712011160378133,0.1352,0.5993,3.43,7.2436559237043925,0.0,16513.782375900653,17.333333333333332,25633.666666666668,0.0,0.02856224163742701,0.0016883156744866156,-0.00042706124792840324,0.009894413929223226,-0.005599413683266994,0.004857562559538462
1121575000,서울특별시 광진구 중곡2동,11215,13.206,12.651,5.82,높음,9.82157051791481,0.1491,0.6359,3.27,7.7812483818442475,0.026315789473684213,18425.96791088064,24.33333333333333,60654.66666666666,0.6666666666666666,0.013159546275334373,0.0006104363857045109,-0.0014863213234352815,0.018863854318320786,0.0057389152389434326,0.002008122222343881
1156061000,서울특별시 영등포구 양평1동,11560,15.1997,12.6436,5.81,높음,9.856415914455868,0.1209,0.554,3.37,8.1855886439057,0.05555555555555556,19079.381020978894,29.0,107635.66666666669,1.6666666666666667,0.008260712987510771,0.002797213072298418,0.0008839901570022426,0.01325795407513481,0.0142668304251212,-0.0011579225967612088
1117056000,서울특별시 용산구 원효로1동,11170,13.602,12.6429,5.81,높음,9.932376927408503,0.1028,0.7379,2.75,7.178168408199428,0.04597701149425287,20585.214410935227,28.0,37975.66666666666,1.3333333333333333,-0.002418469222130655,0.0042007825058923785,-0.004438357599438059,0.04801453558288782,-0.006980606778242429,-0.00012076998360609277
1156069000,서울특별시 영등포구 신길7동,11560,6.9384,12.6228,5.79,높음,9.701076801306638,0.139,0.554,3.37,6.992295135811972,0.027027027027027025,16334.187482305311,11.333333333333334,13409.0,0.3333333333333333,0.03009947775805313,0.001393643638704456,0.0008839901570022426,0.01325795407513481,-0.010900848344630494,0.0019311103213386224
1120054000,서울특별시 성동구 마장동,11200,20.4567,12.628,5.79,높음,9.968663124381667,0.165,0.75,3.32,9.19474703734351,0.059701492537313446,21345.928078247816,43.66666666666666,439711.0,2.6666666666666665,-0.007519861292994384,-0.0006225334482260955,-0.004788550138061918,0.01606090419672781,0.035550927004524176,-0.0016068393994701402
1123072000,서울특별시 동대문구 휘경1동,11230,11.8672,12.6228,5.79,높음,9.732356084656228,0.1404,0.6955,3.25,7.1866848742960165,0.047619047619047616,16853.215535789666,20.0,27735.0,1.0,0.025701996032979724,0.0012850802571005044,-0.0032112366376486692,0.01998503436695798,-0.006800986524282598,-0.00029856757443268384
1141068500,서울특별시 서대문구 홍은2동,11410,22.4594,12.6251,5.79,높음,10.04348795585803,0.1804,0.6647,2.75,7.930695568759784,0.025316455696202535,23004.485255758733,51.66666666666666,146432.33333333334,1.3333333333333333,-0.01803931039038909,-0.001816730645869576,-0.0023198374484242994,0.04801453558288782,0.008890896514146884,0.0021163288174272194
1126058000,서울특별시 중랑구 상봉1동,11260,12.1501,12.6188,5.78,높음,9.773332124854157,0.1644,0.5997,3.26,7.949949880282659,0.1492537313432836,17558.17922378093,21.33333333333333,63302.333333333336,3.333333333333333,0.019941269806538684,-0.0005760062846815431,-0.00043863786077547165,0.019424444342639395,0.009296987994619754,-0.011303442337983043
1141062000,서울특별시 서대문구 홍제1동,11410,10.6982,12.6093,5.77,높음,10.085496393332772,0.2,0.6647,2.75,8.47839778780603,0.075,23991.49598943777,25.666666666666668,128233.0,2.0,-0.023945178949762086,-0.003336617988324916,-0.0023198374484242994,0.04801453558288782,0.02044244977153155,-0.003263342401466093
1159064000,서울특별시 동작구 사당3동,11590,6.58,12.6086,5.77,높음,9.865324147576395,0.1889,0.5743,2.8,6.591272165895441,0.0,19250.11283347889,12.666666666666666,9945.333333333334,0.0,0.007008325203801365,-0.0024758654627507187,0.0002964770550134548,0.04521158546129485,-0.019358798729590006,0.004857562559538462
1159054000,서울특별시 동작구 상도2동,11590,9.6078,12.6058,5.76,높음,9.960074820747005,0.1576,0.5743,2.8,7.177555768375116,0.015625000000000003,21163.37919292213,20.33333333333333,27919.0,0.3333333333333333,-0.006312451651900364,-4.869843117662944e-05,0.0002964770550134548,0.04521158546129485,-0.006993527926472317,0.0031657073593291786
1154563000,서울특별시 금천구 독산3동,11545,20.8767,12.6013,5.76,높음,9.90145966350663,0.1662,0.6476,3.1,7.659359292224114,0.007812500000000002,19958.48331496543,41.66666666666666,90427.66666666669,0.3333333333333333,0.001928117030445351,-0.0007155877753151963,-0.0018249372492120687,0.02839388473173693,0.003168160070755545,0.004011634959433821
1162074500,서울특별시 관악구 삼성동,11620,12.3338,12.5987,5.75,높음,9.889891798606014,0.2226,0.5979,3.15,8.006950730910827,0.03947368421052632,19728.925018040394,24.33333333333333,76019.0,1.0,0.0035544162627531906,-0.0050891411485030095,-0.0003865431029636573,0.025590934610143952,0.01049918937129869,0.0005834020537465904
1126069000,서울특별시 중랑구 신내2동,11260,9.5138,12.6003,5.75,높음,9.771066143039947,0.1994,0.5997,3.26,7.421471061834495,0.03773584905660377,17518.435489283114,16.666666666666668,29512.0,0.6666666666666666,0.02025983892162895,-0.0032900908247803637,-0.00043863786077547165,0.019424444342639395,-0.0018491257226741966,0.0007715726420518934
1123070500,서울특별시 동대문구 청량리동,11230,12.3762,12.5929,5.74,높음,9.900066243183758,0.2495,0.6955,3.25,8.815720783479097,0.0909090909090909,19930.690733151383,24.666666666666668,172951.33333333334,2.333333333333333,0.0021240147540821344,-0.007175108980750388,-0.0032112366376486692,0.01998503436695798,0.027556907982497773,-0.004985958605315543
1138059000,서울특별시 은평구 응암2동,11380,9.9905,12.5889,5.74,높음,9.68136061361941,0.1476,0.5835,3.41,6.772990633216276,0.0,16015.274069168488,16.0,14839.666666666666,0.0,0.032871330746936864,0.0007267542945658891,3.021495953085168e-05,0.011015593977860422,-0.015526185897087142,0.004857562559538462
1174059000,서울특별시 강동구 암사3동,11740,10.7656,12.5765,5.72,높음,9.585589245638486,0.1449,0.5642,4.1,9.015069736576017,0.22000000000000003,14552.535687236172,15.666666666666666,137085.33333333334,3.6666666666666665,0.04633560471301234,0.0009361265305163701,0.0005887865294019652,-0.027665117700122734,0.031761364288176,-0.018963758659408237
1147053000,서울특별시 양천구 목3동,11470,12.6455,12.5773,5.72,높음,9.808588156198475,0.1615,0.6145,3.1,6.847061210309881,0.0,18188.28850635917,23.0,22562.666666666668,0.0,0.014984706326407603,-0.00035112499421621334,-0.0008669725361170523,0.02839388473173693,-0.013963967986792813,0.004857562559538462
1129072500,서울특별시 성북구 월곡2동,11290,10.0789,12.5716,5.72,높음,10.020840905978453,0.1701,0.6333,2.79,7.690646601473309,0.04225352112676056,22489.33422693777,22.666666666666668,51754.0,1.0,-0.014855414299829535,-0.0010180143383547802,-0.001411073339929327,0.04577217548561343,0.003828038753923384,0.0002824048350288535
1162076500,서울특별시 관악구 미성동,11620,13.8544,12.5586,5.7,높음,9.937519893460045,0.1691,0.5979,3.15,7.831483452927959,0.011235955056179775,20691.3613338246,28.666666666666668,74690.66666666667,0.3333333333333333,-0.003141506862461545,-0.0009404690657805281,-0.0003865431029636573,0.025590934610143952,0.006798419982273671,0.003640947584107068
1138055100,서울특별시 은평구 갈현1동,11380,13.2351,12.5586,5.7,높음,9.923353922794368,0.1829,0.5835,3.41,8.707032057229682,0.05952380952380953,20400.30039787118,27.0,169239.66666666666,1.6666666666666667,-0.001149945980966487,-0.002010593827305206,3.021495953085168e-05,0.011015593977860422,0.025264560852822533,-0.001587600107925471
1130559500,서울특별시 강북구 번1동,11305,12.368500000000001,12.5574,5.7,높음,9.968018402250731,0.16005,0.7607,2.91,7.72250298562562,0.038461538461538464,21332.169676937774,33.666666666666664,78263.66666666667,1.3333333333333333,-0.007429221307517296,-0.0002386843489835474,-0.0050982245317210345,0.03904509519379026,0.004499919760292022,0.0006929959128694591
1130561500,서울특별시 강북구 수유1동,11305,12.368500000000001,12.5587,5.7,높음,9.968018402250731,0.16005,0.7607,2.91,7.651968942495579,0.023809523809523808,21332.169676937774,27.0,58906.0,0.6666666666666666,-0.007429221307517296,-0.0002386843489835474,-0.0050982245317210345,0.03904509519379026,0.0030122906667050518,0.002279497492552889
1114054000,서울특별시 중구 회현동,11140,15.4014,12.5547,5.69,높음,10.15643423096401,0.131,0.5778,3.2,9.478453527524302,0.05737704918032788,25755.292134088428,39.66666666666666,531674.0,2.333333333333333,-0.033918164619322747,0.0020140058192984725,0.0001951816926015963,0.022787984488550954,0.04153456285046986,-0.0013551516182792312
1138058000,서울특별시 은평구 응암1동,11380,9.5536,12.5516,5.69,높음,10.074364607127915,0.1585,0.5835,3.41,9.50909298153014,0.04225352112676056,23725.89768798217,22.666666666666668,319044.6666666667,1.0,-0.02238018700745399,-0.00011848917649345716,3.021495953085168e-05,0.011015593977860422,0.04218077765920654,0.0002824048350288535
1153055000,서울특별시 구로구 구로4동,11530,21.0995,12.5514,5.69,높음,9.816122452360144,0.1864,0.5993,3.43,7.876820224947474,0.025210084033613453,18325.849555049128,38.66666666666666,104501.0,1.0,0.013925477145485067,-0.0022820022813150884,-0.00042706124792840324,0.009894413929223226,0.0077546150063020885,0.002127846606259619
1144060000,서울특별시 마포구 대흥동,11440,12.9903,12.5548,5.69,높음,10.047380842952453,0.1016,0.6235,3.22,8.796299890553163,0.06451612903225806,23094.21755795124,30.0,204871.0,2.0,-0.018586602336440803,0.004293836832981482,-0.001127446325176121,0.02166680443991376,0.027147303144068317,-0.0021281621380998647
1144071000,서울특별시 마포구 연남동,11440,17.7291,12.5523,5.69,높음,9.800922591054807,0.11,0.6235,3.22,7.1028567762004595,0.050505050505050504,18049.390376874093,32.0,40076.333333333336,1.6666666666666667,0.016062390308322794,0.0036424565433577642,-0.001127446325176121,0.02166680443991376,-0.008568999699950106,-0.0006110603098248746
1150053000,서울특별시 강서구 등촌2동,11500,13.486,12.55,5.69,높음,9.653277221519314,0.1616,0.4572,3.62,7.03105840440549,0.0303030303030303,15571.739886726711,21.0,24865.0,0.6666666666666666,0.03681950955135489,-0.00035887952147363775,0.0036855304659931154,-0.0007567965328301106,-0.010083294670358222,0.00157638883792046
1144070000,서울특별시 마포구 망원2동,11440,14.4915,12.5545,5.69,높음,9.714895301786544,0.1535,0.6235,3.22,6.506899531430872,0.013333333333333332,16561.48209690724,24.0,16718.666666666668,0.3333333333333333,0.028156766902143946,0.00026923718637780313,-0.001127446325176121,0.02166680443991376,-0.021138296687769773,0.0034138461220265415
1129071500,서울특별시 성북구 월곡1동,11290,7.7491,12.546,5.68,높음,10.107246205339868,0.1607,0.6333,2.79,8.175294256868922,0.05,24519.044510944324,19.0,71022.0,1.0,-0.02700293445381327,-0.00028908877615681217,-0.001411073339929327,0.04577217548561343,0.014049712151774514,-0.0005563740811312417
1135061200,서울특별시 노원구 하계2동,11350,7.6503,12.5365,5.67,높음,9.71463010166908,0.1686,0.646,3.44,7.29001000878108,0.04878048780487805,16557.09030708697,12.666666666666666,20016.0,0.6666666666666666,0.02819405077009589,-0.0009016964294934021,-0.0017786307978237919,0.009333823904904642,-0.004621762573156212,-0.0004243268459929561
1144059000,서울특별시 마포구 용강동,11440,9.3885,12.5162,5.64,높음,10.203008396964739,0.1339,0.6235,3.22,9.73489361777977,0.05063291139240507,26983.24340280204,25.33333333333333,444929.0,1.3333333333333333,-0.04046591833732548,0.0017891245288331427,-0.001127446325176121,0.02166680443991376,0.04694312476039422,-0.0006249049246840232
