adm_cd,adm_nm,fire_count,fire_death,fire_injury,fire_damage,avg_living_pop,avg_65plus_pop,ratio_65plus,multi_use_cnt,old_bldg_ratio,avg_floors,cntr_dist_avg,dispatch_delay_avg,fire_rate_per_10k
1130559500,서울특별시 강북구 번1동,33.666666666666664,0.0,1.3333333333333333,78263.66666666667,,,,0.0,0.7607,2.91,1.297029702970297,3.4745,
1130560300,서울특별시 강북구 번2동,21.333333333333332,0.0,0.3333333333333333,22765.333333333332,,,,0.0,0.7607,2.91,1.18,3.13828125,
1130560800,서울특별시 강북구 번3동,17.666666666666668,0.0,0.6666666666666666,92362.66666666667,,,,0.0,0.7607,2.91,1.3849056603773586,3.2729559748427675,
1130561500,서울특별시 강북구 수유1동,27.0,0.6666666666666666,0.6666666666666666,58906.0,,,,0.0,0.7607,2.91,1.8703703703703705,3.683744855967078,
1130562500,서울특별시 강북구 수유2동,27.0,0.0,1.3333333333333333,31579.333333333332,,,,0.0,0.7607,2.91,1.3333333333333333,3.189662447257384,
1130563500,서울특별시 강북구 수유3동,51.0,0.0,2.6666666666666665,82044.33333333333,,,,0.0,0.7607,2.91,1.6781456953642384,3.498233995584989,
1130553400,서울특별시 강북구 삼양동,28.0,0.6666666666666666,1.6666666666666667,40125.333333333336,22770.97963127729,4908.052179921761,0.2155,0.0,0.7607,2.91,1.277215189873418,3.660515873015873,12.2964
1130553500,서울특별시 강북구 미아동,34.0,0.3333333333333333,0.6666666666666666,27615.666666666668,22686.1015860353,4615.114671397379,0.2034,2.0,0.7607,2.91,1.3544554455445543,3.3953333333333338,14.9871
1130554500,서울특별시 강북구 송중동,43.0,1.6666666666666667,3.6666666666666665,84246.66666666667,34755.38376391921,6790.237492840247,0.1954,0.0,0.7607,2.91,1.1983471074380163,3.276377952755906,12.3722
1130555500,서울특별시 강북구 송천동,40.666666666666664,0.0,1.0,43529.333333333336,26638.844303411573,5671.982101391922,0.2129,0.0,0.7607,2.91,1.1584745762711863,3.268169398907104,15.2659
1130557500,서울특별시 강북구 삼각산동,18.0,0.0,0.3333333333333333,85065.0,20914.261374545124,3370.574956340975,0.1612,0.0,0.7607,2.91,0.997560975609756,3.0200617283950617,8.6066
1130564500,서울특별시 강북구 우이동,25.333333333333332,0.3333333333333333,2.3333333333333335,26113.333333333332,18846.512726200875,4188.258317767467,0.2222,0.0,0.7607,2.91,2.0723684210526314,4.449561403508772,13.4419
1130566000,서울특별시 강북구 인수동,38.0,1.0,1.6666666666666667,54094.333333333336,27487.59176390102,6058.986049781659,0.2204,0.0,0.7607,2.91,1.2490740740740742,3.2717261904761905,13.8244
1132066000,서울특별시 도봉구 쌍문1동,33.333333333333336,0.0,1.0,41463.0,16787.34311258188,3448.8998279748907,0.2054,0.0,0.65,4.79,1.976842105263158,3.7803333333333335,19.8562
1132067000,서울특별시 도봉구 쌍문2동,25.0,0.0,1.6666666666666667,41270.666666666664,17173.629270796944,3433.7780517285296,0.1999,0.0,0.65,4.79,1.5493333333333337,2.9144444444444444,14.5572
1132068000,서울특별시 도봉구 쌍문3동,26.0,0.0,0.6666666666666666,14310.666666666666,16303.375669022926,3221.971277037846,0.1976,0.0,0.65,4.79,1.277027027027027,2.8487179487179484,15.9476
1132068100,서울특별시 도봉구 쌍문4동,13.666666666666666,0.0,1.3333333333333333,12001.0,13343.072403538938,2529.6847465793307,0.1896,0.0,0.65,4.79,1.5439024390243905,3.143495934959349,10.2425
1132069000,서울특별시 도봉구 방학1동,50.0,1.0,12.0,88245.33333333333,23286.223624099348,4681.1953170123725,0.201,0.0,0.65,4.79,1.1851851851851851,2.2864444444444443,21.4719
1132070000,서울특별시 도봉구 방학2동,36.666666666666664,0.3333333333333333,0.6666666666666666,67470.0,11518.123357505458,2868.03656330968,0.249,0.0,0.65,4.79,1.6220183486238533,3.2562121212121213,31.8339
1132071000,서울특별시 도봉구 방학3동,21.0,0.0,1.6666666666666667,152742.66666666666,20830.431556268195,4601.81629441412,0.2209,0.0,0.65,4.79,1.9,3.5476190476190474,10.0814
1132051100,서울특별시 도봉구 창1동,24.666666666666668,0.0,2.0,35639.333333333336,20841.47360988901,4091.150922780204,0.1963,0.0,0.65,4.79,1.4555555555555555,3.053603603603604,11.8354
1132051200,서울특별시 도봉구 창2동,35.333333333333336,0.0,1.6666666666666667,94929.66666666667,28783.500465602257,5382.667810462154,0.187,0.0,0.65,4.79,1.6849056603773584,3.4099056603773583,12.2756
1132051300,서울특별시 도봉구 창3동,20.333333333333332,0.6666666666666666,0.6666666666666666,23382.666666666668,10418.915853684495,2141.164647971252,0.2055,0.0,0.65,4.79,1.778333333333333,2.899726775956284,19.5158
1132051400,서울특별시 도봉구 창4동,19.333333333333332,0.3333333333333333,0.3333333333333333,48673.666666666664,28040.58989808952,5256.330353429767,0.1875,0.0,0.65,4.79,1.8327586206896551,3.5683908045977013,6.8948
1132051500,서울특별시 도봉구 창5동,27.333333333333332,0.3333333333333333,1.6666666666666667,35095.333333333336,19799.71595458515,3738.9988501546577,0.1888,0.0,0.65,4.79,1.474390243902439,3.0414634146341464,13.8049
1132052100,서울특별시 도봉구 도봉1동,46.0,0.6666666666666666,1.6666666666666667,119041.33333333333,18209.179920796945,5013.498656240903,0.2753,0.0,0.65,4.79,2.0277372262773725,3.778140096618357,25.262
1132052200,서울특별시 도봉구 도봉2동,28.666666666666668,0.0,1.0,36806.333333333336,18978.20082731077,4364.810066712154,0.23,0.0,0.65,4.79,1.7988372093023255,3.5360465116279074,15.105
1135056000,서울특별시 노원구 월계1동,29.666666666666668,0.0,0.6666666666666666,41914.333333333336,22607.62126290939,3874.297239956332,0.1714,0.0,0.646,3.44,1.6584269662921347,3.219850187265917,13.1224
1135057000,서울특별시 노원구 월계2동,16.0,0.0,0.6666666666666666,24387.666666666668,19527.938141557497,4292.933724681587,0.2198,0.0,0.646,3.44,1.1906976744186046,2.714236111111111,8.1934
1135058000,서울특별시 노원구 월계3동,12.666666666666666,0.0,0.6666666666666666,13988.0,24376.8894316139,4866.467614819869,0.1996,0.0,0.646,3.44,2.107894736842105,3.407456140350877,5.1962
1135060000,서울특별시 노원구 공릉2동,38.0,0.0,1.3333333333333333,75912.0,44405.83573444324,5821.984570178311,0.1311,0.0,0.646,3.44,1.6026315789473684,3.6811403508771927,8.5574
1135061100,서울특별시 노원구 하계1동,24.666666666666668,0.3333333333333333,2.6666666666666665,47269.666666666664,25107.853067913027,4437.278403065866,0.1767,0.0,0.646,3.44,1.036764705882353,2.664189189189189,9.8243
1135061200,서울특별시 노원구 하계2동,12.666666666666666,0.0,0.6666666666666666,20016.0,16557.09030708697,2791.5819270924308,0.1686,0.0,0.646,3.44,1.318421052631579,3.1824561403508773,7.6503
1135061900,서울특별시 노원구 중계본동,18.666666666666668,0.0,2.0,78336.0,20659.47681847668,2200.632945228546,0.1065,0.0,0.646,3.44,2.1785714285714284,4.305357142857143,9.0354
1135062100,서울특별시 노원구 중계1동,16.666666666666668,0.0,0.6666666666666666,35549.0,25306.155190793303,2940.028188073144,0.1162,0.0,0.646,3.44,1.374,3.010204081632653,6.586
1135062400,서울특별시 노원구 중계4동,26.333333333333332,0.3333333333333333,1.0,26312.666666666668,16317.68907308952,3451.4373796215427,0.2115,0.0,0.646,3.44,1.1782051282051282,3.2367088607594936,16.1379
1135063000,서울특별시 노원구 상계1동,40.0,0.0,1.0,88698.0,36622.26370186499,7836.565772416303,0.214,0.0,0.646,3.44,1.4990909090909093,3.3223611111111118,10.9223
1135064000,서울특별시 노원구 상계2동,35.666666666666664,0.3333333333333333,2.0,39600.666666666664,28718.76017918486,4958.605626118996,0.1727,0.0,0.646,3.44,1.3891089108910892,3.317601246105919,12.4193
1135067000,서울특별시 노원구 상계5동,20.666666666666668,0.3333333333333333,1.6666666666666667,41200.0,18435.056280312954,4131.477100618631,0.2241,0.0,0.646,3.44,1.4983870967741937,3.631720430107527,11.2105
1135070000,서울특별시 노원구 상계8동,13.0,0.0,0.3333333333333333,24220.666666666668,17917.84658955604,2719.818231723072,0.1518,0.0,0.646,3.44,2.269230769230769,3.825877192982456,7.2553
1135071000,서울특별시 노원구 상계9동,10.0,0.0,0.0,4975.666666666667,17517.009994832606,3160.862609725255,0.1804,0.0,0.646,3.44,2.213793103448276,3.81,5.7087
1135072000,서울특별시 노원구 상계10동,9.333333333333334,0.3333333333333333,0.3333333333333333,8487.333333333334,13228.348074435951,2153.464312154294,0.1628,0.0,0.646,3.44,2.492857142857143,4.268452380952381,7.0556
1135066500,서울특별시 노원구 상계3·4동,32.666666666666664,0.3333333333333333,2.0,90481.33333333333,20247.313470278383,4836.144977802038,0.2389,0.0,0.646,3.44,2.3316326530612246,4.954421768707483,16.1338
1135069500,서울특별시 노원구 상계6·7동,34.0,0.0,1.0,37836.0,46573.7072772107,7774.239046934133,0.1669,0.0,0.646,3.44,2.1465346534653467,4.042156862745098,7.3003
1135062500,서울특별시 노원구 중계2·3동,24.333333333333332,0.6666666666666666,1.3333333333333333,62788.666666666664,32067.042414546944,6089.555850891557,0.1899,0.0,0.646,3.44,1.2972222222222225,3.240972222222222,7.5883
1135059500,서울특별시 노원구 공릉1동,43.333333333333336,0.0,1.6666666666666667,111847.33333333333,42540.07912038756,7351.850752874819,0.1728,0.0,0.646,3.44,1.525984251968504,3.273205128205128,10.1865
1138051000,서울특별시 은평구 녹번동,33.666666666666664,0.6666666666666666,1.6666666666666667,78661.0,33370.442422698325,6152.445218358806,0.1844,0.0,0.5835,3.41,1.4042105263157896,3.1126666666666667,10.0888
1138052000,서울특별시 은평구 불광1동,38.0,1.0,4.333333333333333,89794.33333333333,28346.81518919214,6135.4077555131,0.2164,0.0,0.5835,3.41,2.3701754385964917,4.288839285714286,13.4054
1138055100,서울특별시 은평구 갈현1동,27.0,0.6666666666666666,1.6666666666666667,169239.66666666666,20400.30039787118,3730.3508898653567,0.1829,0.0,0.5835,3.41,1.049367088607595,2.9755144032921814,13.2351
1138055200,서울특별시 은평구 갈현2동,31.333333333333332,0.3333333333333333,0.6666666666666666,46699.666666666664,22475.76742471797,3799.270070332969,0.169,0.0,0.5835,3.41,1.556989247311828,3.718996415770609,13.9409
1138056000,서울특별시 은평구 구산동,23.333333333333332,0.0,0.6666666666666666,33708.0,24985.566268759096,4686.49460117358,0.1876,0.0,0.5835,3.41,1.2227272727272729,2.935238095238095,9.3387
1138057000,서울특별시 은평구 대조동,37.666666666666664,0.6666666666666666,2.6666666666666665,537032.3333333334,45274.094156304585,7648.960024426856,0.1689,0.0,0.5835,3.41,2.226785714285714,3.671976401179941,8.3197
1138058000,서울특별시 은평구 응암1동,22.666666666666668,0.0,1.0,319044.6666666667,23725.89768798217,3759.4730123453423,0.1585,0.0,0.5835,3.41,1.4106060606060604,3.3115196078431373,9.5536
1138059000,서울특별시 은평구 응암2동,16.0,0.0,0.0,14839.666666666666,16015.274069168488,2364.5461081331878,0.1476,0.0,0.5835,3.41,2.027083333333333,4.337588652482269,9.9905
1138063100,서울특별시 은평구 신사1동,31.666666666666668,0.6666666666666666,1.0,37621.0,23429.80194829876,4117.409183296943,0.1757,0.0,0.5835,3.41,2.089010989010989,3.76701754385965,13.5156
1138063200,서울특별시 은평구 신사2동,18.0,0.0,1.3333333333333333,31209.333333333332,13127.520922216156,2461.9691683315136,0.1875,0.0,0.5835,3.41,2.2962962962962963,4.115123456790124,13.7117
1138064000,서울특별시 은평구 증산동,20.0,0.0,0.6666666666666666,47496.0,14520.903209097523,2614.544590347525,0.1801,0.0,0.5835,3.41,2.13,3.4733333333333336,13.7732
1138065000,서울특별시 은평구 수색동,17.0,0.0,0.0,15090.333333333334,12301.046922671034,1861.372930558588,0.1513,0.0,0.5835,3.41,1.2936170212765956,3.799019607843137,13.82
1138069000,서울특별시 은평구 진관동,34.0,0.3333333333333333,0.3333333333333333,72743.33333333333,59346.46403803676,9114.819660325693,0.1536,1.0,0.5835,3.41,2.090816326530612,3.702970297029703,5.7291
1138053000,서울특별시 은평구 불광2동,24.0,0.3333333333333333,3.0,49870.666666666664,21150.16103408843,4282.772237763828,0.2025,0.0,0.5835,3.41,1.6428571428571428,3.676525821596244,11.3474
1138060000,서울특별시 은평구 응암3동,35.333333333333336,0.0,0.3333333333333333,67494.33333333333,24526.93995143741,4740.4375045123725,0.1933,0.0,0.5835,3.41,2.4778846153846152,3.920754716981132,14.4059
1138062500,서울특별시 은평구 역촌동,43.0,0.3333333333333333,3.0,129725.33333333333,41354.6662992904,7157.541577510917,0.1731,0.0,0.5835,3.41,1.209322033898305,2.829586563307493,10.3979
1141052000,서울특별시 서대문구 천연동,26.0,0.3333333333333333,0.6666666666666666,50254.0,16227.594305467614,2849.9868003184138,0.1756,0.0,0.6647,2.75,2.0896103896103897,4.771367521367521,16.0221
1141062000,서울특별시 서대문구 홍제1동,25.666666666666668,0.0,2.0,128233.0,23991.49598943777,4798.782081814046,0.2,0.0,0.6647,2.75,2.235064935064935,4.226406926406926,10.6982
1141064000,서울특별시 서대문구 홍제3동,24.0,0.6666666666666666,1.0,74646.33333333333,15098.187601746726,3291.643812827511,0.218,0.0,0.6647,2.75,1.2818181818181815,3.796527777777778,15.8959
1141065500,서울특별시 서대문구 홍제2동,10.0,0.0,0.3333333333333333,39412.666666666664,9991.29853919214,1884.5818329694323,0.1886,0.0,0.6647,2.75,2.43,4.485,10.0087
1141066000,서울특별시 서대문구 홍은1동,33.333333333333336,0.0,0.0,47194.0,15356.879070223798,3104.9994259916307,0.2022,0.0,0.6647,2.75,1.2623529411764705,3.3503367003367,21.7058
1141068500,서울특별시 서대문구 홍은2동,51.666666666666664,0.0,1.3333333333333333,146432.33333333334,23004.485255758733,4150.866896488355,0.1804,0.0,0.6647,2.75,2.527272727272728,4.024086021505377,22.4594
1141069000,서울특별시 서대문구 남가좌1동,18.0,0.0,0.6666666666666666,26857.333333333332,8708.78155525837,1229.976655867904,0.1412,0.0,0.6647,2.75,2.1481481481481484,4.3195512820512825,20.6688
1141070000,서울특별시 서대문구 남가좌2동,30.333333333333332,1.0,1.0,36641.333333333336,19685.47773854621,2881.931675400291,0.1464,0.0,0.6647,2.75,1.6076923076923078,4.092307692307692,15.409
1141071000,서울특별시 서대문구 북가좌1동,13.333333333333334,0.0,1.0,8351.333333333334,14165.389575209245,2292.852569768923,0.1619,0.0,0.6647,2.75,1.3375,3.8375,9.4126
1141072000,서울특별시 서대문구 북가좌2동,45.333333333333336,0.3333333333333333,3.0,51974.333333333336,34243.129165547674,6004.13907580968,0.1753,0.0,0.6647,2.75,1.04,2.9465686274509806,13.2387
1141056500,서울특별시 서대문구 충현동,44.666666666666664,0.0,1.3333333333333333,2600092.3333333335,40306.01384503275,4961.969575727801,0.1231,0.0,0.6647,2.75,1.6537190082644628,3.980597014925373,11.0819
1141055500,서울특별시 서대문구 북아현동,19.666666666666668,0.3333333333333333,1.6666666666666667,33147.666666666664,39859.254532405386,4238.639587181587,0.1063,0.0,0.6647,2.75,1.3272727272727274,3.7186440677966095,4.934
1141058500,서울특별시 서대문구 신촌동,113.33333333333333,0.3333333333333333,3.3333333333333335,286425.0,55890.64782097889,4537.029667367176,0.0812,1.0,0.6647,2.75,2.433529411764706,4.179400196656833,20.2777
1141061500,서울특별시 서대문구 연희동,76.66666666666667,0.6666666666666666,4.333333333333333,89505.0,37604.97562077875,4998.703627401746,0.1329,0.0,0.6647,2.75,1.486635944700461,3.2331159420289857,20.3874
1144059000,서울특별시 마포구 용강동,25.333333333333332,0.3333333333333333,1.3333333333333333,444929.0,26983.24340280204,3613.32638044032,0.1339,0.0,0.6235,3.22,1.0592592592592591,2.753508771929825,9.3885
1144060000,서울특별시 마포구 대흥동,30.0,0.0,2.0,204871.0,23094.21755795124,2345.4958602347165,0.1016,1.0,0.6235,3.22,1.3111111111111111,3.316481481481482,12.9903
1144061000,서울특별시 마포구 염리동,11.666666666666666,0.0,1.3333333333333333,29906.0,15822.81942121543,1851.5011067958517,0.117,1.0,0.6235,3.22,1.68,3.832857142857143,7.3733
1144063000,서울특별시 마포구 신수동,16.666666666666668,0.0,0.3333333333333333,23176.0,17235.209232914847,2397.2997433860987,0.1391,0.0,0.6235,3.22,0.9043478260869564,2.410333333333333,9.6701
1144066000,서울특별시 마포구 서교동,138.0,1.0,2.3333333333333335,295798.0,72219.99523757277,5355.960651046215,0.0742,7.0,0.6235,3.22,1.1980343980343982,3.2832122679580307,19.1083
1144068000,서울특별시 마포구 합정동,35.666666666666664,0.0,0.3333333333333333,73560.33333333333,21840.68979393195,2386.775495924309,0.1093,0.0,0.6235,3.22,1.4168316831683168,3.37196261682243,16.3304
1144069000,서울특별시 마포구 망원1동,26.666666666666668,0.0,2.3333333333333335,52711.666666666664,19577.071356268192,2794.563554212154,0.1427,0.0,0.6235,3.22,1.975,4.177291666666667,13.6214
1144070000,서울특별시 마포구 망원2동,24.0,0.0,0.3333333333333333,16718.666666666668,16561.48209690724,2541.7864374038822,0.1535,0.0,0.6235,3.22,2.4027777777777777,5.051851851851852,14.4915
1144071000,서울특별시 마포구 연남동,32.0,0.3333333333333333,1.6666666666666667,40076.333333333336,18049.390376874093,1986.2632542121544,0.11,2.0,0.6235,3.22,2.098958333333333,4.251736111111112,17.7291
1144072000,서울특별시 마포구 성산1동,23.666666666666668,0.6666666666666666,0.3333333333333333,50776.333333333336,21216.484890529475,2726.112781113537,0.1285,0.0,0.6235,3.22,2.047887323943662,4.5330985915492965,11.1548
1144073000,서울특별시 마포구 성산2동,39.666666666666664,0.0,2.3333333333333335,62966.0,35297.73804084789,5058.682283642649,0.1433,0.0,0.6235,3.22,1.3398230088495575,3.5315126050420167,11.2377
1144074000,서울특별시 마포구 상암동,43.666666666666664,0.3333333333333333,2.3333333333333335,475901.3333333333,48367.47423058588,4808.836682596434,0.0994,6.0,0.6235,3.22,2.1703125,4.61412213740458,9.0281
1144058500,서울특별시 마포구 도화동,20.666666666666668,0.0,1.0,49123.333333333336,16510.600007259825,2517.494481195415,0.1525,1.0,0.6235,3.22,1.1152542372881356,3.8123655913978496,12.5172
1144065500,서울특별시 마포구 서강동,37.0,0.0,0.6666666666666666,45767.0,27136.42342051492,3010.834886790393,0.111,0.0,0.6235,3.22,1.1990476190476191,2.8560060060060057,13.6348
1144056500,서울특별시 마포구 공덕동,41.0,1.0,5.333333333333333,100272.0,38646.720583833696,5277.944233460698,0.1366,0.0,0.6235,3.22,1.1669642857142857,3.333739837398374,10.6089
1144055500,서울특별시 마포구 아현동,14.0,0.0,1.0,86910.66666666667,26593.72401048035,3204.483966084425,0.1205,0.0,0.6235,3.22,1.4,3.6821428571428574,5.2644
1147051000,서울특별시 양천구 목1동,26.666666666666668,0.0,2.0,48198.0,42870.00673852803,4667.830233133188,0.1089,0.0,0.6145,3.1,1.3532467532467534,3.21,6.2204
1147052000,서울특별시 양천구 목2동,24.0,0.0,0.0,14858.333333333334,22972.4306863992,3477.3610748362444,0.1514,0.0,0.6145,3.1,1.990277777777778,4.1352112676056345,10.4473
1147053000,서울특별시 양천구 목3동,23.0,0.0,0.0,22562.666666666668,18188.28850635917,2937.7081833151383,0.1615,0.0,0.6145,3.1,2.302941176470588,4.431400966183575,12.6455
1147054000,서울특별시 양천구 목4동,21.333333333333332,0.0,0.0,31370.0,17780.84169724345,2379.833521006186,0.1338,0.0,0.6145,3.1,1.909375,4.20390625,11.9979
1147056000,서울특별시 양천구 신월1동,26.0,0.0,0.3333333333333333,50905.666666666664,14810.767849972708,3063.435864774381,0.2068,0.0,0.6145,3.1,1.6513157894736843,3.577136752136752,17.5548
1147057000,서울특별시 양천구 신월2동,21.333333333333332,0.3333333333333333,2.0,64736.333333333336,13309.033811672123,2355.973694969068,0.177,0.0,0.6145,3.1,1.707936507936508,3.908333333333333,16.0292
1147058000,서울특별시 양천구 신월3동,26.666666666666668,0.0,0.0,27955.333333333332,13177.970783378822,2365.499797370815,0.1795,0.0,0.6145,3.1,1.709090909090909,4.034583333333333,20.2358
1147059000,서울특별시 양천구 신월4동,18.333333333333332,0.0,0.3333333333333333,48433.666666666664,11476.665743440684,2006.3154535480348,0.1748,0.0,0.6145,3.1,1.6781818181818182,3.8254545454545457,15.9744
1147060000,서울특별시 양천구 신월5동,16.666666666666668,0.3333333333333333,1.6666666666666667,22428.0,10922.500595351165,1836.4822230713248,0.1681,0.0,0.6145,3.1,2.0877551020408163,4.290666666666667,15.259
1147061000,서울특별시 양천구 신월6동,10.333333333333334,0.3333333333333333,0.6666666666666666,35303.666666666664,4538.290980913392,789.6996803129549,0.174,0.0,0.6145,3.1,1.929032258064516,4.191935483870967,22.7692
1147061100,서울특별시 양천구 신월7동,26.333333333333332,0.3333333333333333,1.0,35457.333333333336,14984.316421697597,2981.497687099709,0.199,0.0,0.6145,3.1,1.7139240506329114,4.218987341772152,17.5739
1147062000,서울특별시 양천구 신정1동,20.666666666666668,0.0,0.6666666666666666,85316.33333333333,16895.198604539666,2313.6300114537844,0.1369,0.0,0.6145,3.1,1.3688524590163935,3.6314516129032257,12.2323
1147063000,서울특별시 양천구 신정2동,14.333333333333334,0.0,1.0,125952.66666666667,13757.287120342067,1911.7282372452687,0.139,0.0,0.6145,3.1,1.832558139534884,4.273809523809524,10.4187
1147064000,서울특별시 양천구 신정3동,35.666666666666664,0.3333333333333333,1.6666666666666667,57294.0,41062.23792291667,6694.070152119723,0.163,0.0,0.6145,3.1,1.56734693877551,4.05202492211838,8.686
1147067000,서울특별시 양천구 신정6동,9.333333333333334,0.0,0.0,46740.666666666664,19833.740795151018,2722.198239838064,0.1373,0.0,0.6145,3.1,2.142857142857143,4.198809523809524,4.7058
1147068000,서울특별시 양천구 신정7동,19.666666666666668,0.0,0.3333333333333333,43715.333333333336,21393.75752741085,3858.195044359534,0.1803,0.0,0.6145,3.1,1.9677966101694917,3.9045197740113,9.1927
1147055000,서울특별시 양천구 목5동,19.0,0.0,0.6666666666666666,47546.333333333336,38057.33165444869,4688.344440602256,0.1232,0.0,0.6145,3.1,1.3925925925925926,3.3883040935672515,4.9925
1147065000,서울특별시 양천구 신정4동,45.666666666666664,0.0,3.6666666666666665,73716.66666666667,32786.199703447965,5251.68051922307,0.1602,0.0,0.6145,3.1,1.8022727272727272,3.9138686131386864,13.9286
1150051000,서울특별시 강서구 염창동,35.666666666666664,0.0,1.0,127507.33333333333,30366.73511988719,3540.2093332332606,0.1166,1.0,0.4572,3.62,1.8786407766990287,3.5729559748427677,11.7453
1150052000,서울특별시 강서구 등촌1동,36.333333333333336,0.0,1.6666666666666667,66974.66666666667,22241.202547188863,2907.892090929767,0.1307,0.0,0.4572,3.62,0.9536082474226804,2.7253086419753085,16.336
1150053000,서울특별시 강서구 등촌2동,21.0,0.6666666666666666,0.6666666666666666,24865.0,15571.739886726711,2517.0915914028383,0.1616,0.0,0.4572,3.62,1.9555555555555555,4.255291005291005,13.486
1150053500,서울특별시 강서구 등촌3동,32.666666666666664,0.3333333333333333,1.0,55529.666666666664,39189.47567228894,7109.976235498544,0.1814,0.0,0.4572,3.62,1.76734693877551,3.498453608247423,8.3356
1150059000,서울특별시 강서구 화곡본동,49.0,0.0,1.6666666666666667,40026.666666666664,28065.713025063684,4580.633921097162,0.1632,0.0,0.4572,3.62,1.0954887218045113,2.8017123287671235,17.459
1150055000,서울특별시 강서구 화곡2동,14.333333333333334,0.0,0.3333333333333333,42111.0,12594.50873065866,2200.2186385280206,0.1747,0.0,0.4572,3.62,2.378571428571429,4.925581395348837,11.3806
1150056000,서울특별시 강서구 화곡3동,19.666666666666668,0.0,0.0,16911.666666666668,18668.34516044396,3444.1522289756185,0.1845,0.0,0.4572,3.62,1.7338983050847456,3.781638418079096,10.5348
1150057000,서울특별시 강서구 화곡4동,24.0,1.0,1.6666666666666667,18237.666666666668,17574.439415120087,3227.551850700509,0.1837,0.0,0.4572,3.62,3.020833333333333,6.193518518518519,13.6562
1150059100,서울특별시 강서구 화곡6동,36.0,0.3333333333333333,1.0,21764.333333333332,20497.32443356077,3116.766786035298,0.1521,0.0,0.4572,3.62,1.7592592592592593,3.6580246913580248,17.5633
1150059300,서울특별시 강서구 화곡8동,30.666666666666668,0.3333333333333333,0.6666666666666666,22495.666666666668,30529.98873958333,4776.631026855896,0.1565,0.0,0.4572,3.62,1.7439560439560438,4.382971014492754,10.0448
1150060300,서울특별시 강서구 가양1동,57.0,0.3333333333333333,5.333333333333333,138451.33333333334,48742.907279594256,4516.266270023653,0.0927,0.0,0.4572,3.62,2.7040935672514617,4.1533138401559455,11.694
1150060400,서울특별시 강서구 가양2동,18.0,0.0,0.6666666666666666,53970.666666666664,15128.464224390464,3912.914746897744,0.2586,0.0,0.4572,3.62,2.375925925925926,3.2203703703703703,11.8981
1150060500,서울특별시 강서구 가양3동,12.0,0.3333333333333333,1.3333333333333333,10577.666666666666,11164.589147965717,2227.809496431397,0.1995,0.0,0.4572,3.62,1.0742857142857145,2.524537037037037,10.7483
1150061100,서울특별시 강서구 발산1동,35.0,0.0,0.6666666666666666,87827.0,34822.930178729985,4333.052801200874,0.1244,0.0,0.4572,3.62,1.5892156862745097,3.808899676375405,10.0508
1150062000,서울특별시 강서구 공항동,36.333333333333336,0.0,3.6666666666666665,82139.33333333333,33902.75301526565,4165.384161954148,0.1229,1.0,0.4572,3.62,3.28411214953271,5.557339449541284,10.7169
1150063000,서울특별시 강서구 방화1동,38.333333333333336,0.0,1.0,47817.0,33242.86333125,5063.309422625546,0.1523,0.0,0.4572,3.62,1.7333333333333334,4.004970760233918,11.5313
1150064000,서울특별시 강서구 방화2동,42.0,0.3333333333333333,1.3333333333333333,129220.0,26655.536378811863,4629.3179735716885,0.1737,0.0,0.4572,3.62,2.007317073170732,3.936772486772487,15.7566
1150064100,서울특별시 강서구 방화3동,20.0,0.3333333333333333,2.6666666666666665,24538.666666666668,16596.665958888283,3394.367075236536,0.2045,0.0,0.4572,3.62,1.7482758620689656,3.916944444444445,12.0506
1150054000,서울특별시 강서구 화곡1동,66.33333333333333,0.3333333333333333,3.3333333333333335,117823.0,46851.944928038574,7859.593817003275,0.1678,0.0,0.4572,3.62,1.894472361809045,4.154017094017094,14.1581
1150061500,서울특별시 강서구 우장산동,26.333333333333332,0.0,1.0,19687.0,33328.73688546215,4779.283317503639,0.1434,0.0,0.4572,3.62,1.4506849315068493,3.304430379746836,7.9011
1153051000,서울특별시 구로구 신도림동,34.0,0.3333333333333333,0.0,101057.66666666667,33254.114388591704,4192.71071444687,0.1261,0.0,0.5993,3.43,1.0638297872340423,3.001960784313725,10.2243
1153052000,서울특별시 구로구 구로1동,17.333333333333332,0.3333333333333333,0.0,25633.666666666668,16513.782375900653,2232.255315711426,0.1352,0.0,0.5993,3.43,2.1538461538461537,4.494551282051282,10.4963
1153054000,서울특별시 구로구 구로3동,55.0,0.0,2.3333333333333335,126091.33333333333,40532.88013390648,3626.2873328056767,0.0895,0.0,0.5993,3.43,1.1244897959183675,3.5508130081300817,13.5692
1153055000,서울특별시 구로구 구로4동,38.666666666666664,0.0,1.0,104501.0,18325.849555049128,3416.487735271106,0.1864,0.0,0.5993,3.43,1.3379310344827586,3.869252873563218,21.0995
1153056000,서울특별시 구로구 구로5동,36.666666666666664,0.0,0.3333333333333333,27958.333333333332,32968.492714101165,4577.988151200873,0.1389,0.0,0.5993,3.43,1.5827272727272728,3.8868181818181817,11.1217
1153072000,서울특별시 구로구 고척1동,30.666666666666668,0.3333333333333333,1.3333333333333333,77384.0,22783.32093191412,3632.6275245087336,0.1594,0.0,0.5993,3.43,1.294186046511628,2.9007246376811597,13.4601
1153073000,서울특별시 구로구 고척2동,22.666666666666668,0.0,0.3333333333333333,45838.0,16032.628506741266,2931.8390653748183,0.1829,0.0,0.5993,3.43,1.0435483870967743,3.0767156862745098,14.1378
