adm_cd,adm_nm,sigungu_nm,fire_rate_per_10k,pred_fire_rate,risk_score,risk_grade,ratio_65plus,old_bldg_ratio,avg_floors,multi_use_cnt,multi_use_per_pop,avg_living_pop,avg_65plus_pop,fire_count,fire_injury,fire_damage
1171052000,서울특별시 송파구 풍납2동,송파구,6.8646,8.5995,2.45,매우낮음,0.1624,0.4684,6.28,0.0,0.0,35933.32599102984,5835.024000836973,24.666666666666668,1.3333333333333333,37517.333333333336
1135062100,서울특별시 노원구 중계1동,노원구,6.586,8.5817,2.44,매우낮음,0.1162,0.646,3.44,0.0,0.0,25306.155190793303,2940.028188073144,16.666666666666668,0.6666666666666666,35549.0
1120057000,서울특별시 성동구 행당2동,성동구,4.9333,8.5792,2.44,매우낮음,0.1664,0.75,3.32,0.0,0.0,18918.9002334607,3148.2671186681223,9.333333333333334,0.6666666666666666,16695.0
1165057000,서울특별시 서초구 반포2동,서초구,4.9169,8.5676,2.43,매우낮음,0.1216,0.4541,5.94,0.0,0.0,17626.17588595342,2143.113136062591,8.666666666666666,0.6666666666666666,36211.0
1168060000,서울특별시 강남구 대치1동,강남구,5.9778,8.5185,2.41,매우낮음,0.097,0.5206,4.83,0.0,0.0,28996.301204175765,2811.886928129549,17.333333333333332,0.6666666666666666,40768.333333333336
1171067000,서울특별시 송파구 잠실2동,송파구,5.3088,8.4756,2.39,매우낮음,0.1132,0.4684,6.28,0.0,0.0,31394.14752054221,3552.259849918122,16.666666666666668,1.6666666666666667,48758.0
1168065500,서울특별시 강남구 도곡1동,강남구,5.3845,8.2902,2.31,매우낮음,0.1395,0.5206,4.83,0.0,0.0,35286.71084738901,4922.0320650564045,19.0,0.6666666666666666,57268.0
1171063100,서울특별시 송파구 가락1동,송파구,7.7509,8.2583,2.29,매우낮음,0.1527,0.4684,6.28,0.0,0.0,29674.105563800946,4531.973043950145,23.0,0.3333333333333333,25887.666666666668
1174051500,서울특별시 강동구 강일동,강동구,4.784,8.2662,2.29,매우낮음,0.1546,0.5642,4.1,0.0,0.0,50166.89970117359,7754.642119022926,24.0,2.0,169184.33333333334
1147055000,서울특별시 양천구 목5동,양천구,4.9925,8.1938,2.26,매우낮음,0.1232,0.6145,3.1,0.0,0.0,38057.33165444869,4688.344440602256,19.0,0.6666666666666666,47546.333333333336
1168072000,서울특별시 강남구 일원본동,강남구,4.9895,8.1714,2.25,매우낮음,0.1774,0.5206,4.83,0.0,0.0,24718.475383660847,4385.009926992359,12.333333333333334,0.3333333333333333,27319.0
1168065600,서울특별시 강남구 도곡2동,강남구,6.7259,7.9585,2.15,매우낮음,0.1348,0.5206,4.83,0.0,0.0,29735.736960098253,4007.652062963974,20.0,0.0,115573.33333333331
1135058000,서울특별시 노원구 월계3동,노원구,5.1962,7.865,2.11,매우낮음,0.1996,0.646,3.44,0.0,0.0,24376.8894316139,4866.467614819869,12.666666666666666,0.6666666666666666,13988.0
1165058100,서울특별시 서초구 반포4동,서초구,6.865,7.8207,2.09,매우낮음,0.1356,0.4541,5.94,0.0,0.0,43214.64422140648,5860.455373671761,29.666666666666668,1.0,34255.333333333336
1120059000,서울특별시 성동구 금호1가동,성동구,4.7151,7.6594,2.01,매우낮음,0.1637,0.75,3.32,0.0,0.0,14845.85357933952,2431.008034252184,7.0,0.0,5769.666666666667
1135071000,서울특별시 노원구 상계9동,노원구,5.7087,7.4722,1.93,매우낮음,0.1804,0.646,3.44,0.0,0.0,17517.009994832606,3160.862609725255,10.0,0.0,4975.666666666667
1165058000,서울특별시 서초구 반포3동,서초구,7.4447,7.2164,1.81,매우낮음,0.1393,0.4541,5.94,0.0,0.0,24626.15734282205,3431.203368868268,18.33333333333333,0.0,27858.0
1168067000,서울특별시 강남구 개포2동,강남구,5.5197,7.0811,1.74,매우낮음,0.1607,0.5206,4.83,0.0,0.0,28987.261837991267,4659.319259843523,16.0,0.0,39786.0
1171069000,서울특별시 송파구 잠실4동,송파구,2.973,6.6939,1.56,매우낮음,0.1391,0.4684,6.28,0.0,0.0,20181.715677256187,2806.9397476528384,6.0,0.0,15076.666666666666
1171064700,서울특별시 송파구 위례동,송파구,3.8008,5.906,1.2,매우낮음,0.0902,0.4684,6.28,0.0,0.0,42972.95809767104,3875.5431315047294,16.333333333333332,0.0,46095.0
1171071000,서울특별시 송파구 잠실6동,송파구,4.584,5.5329,1.02,매우낮음,0.1191,0.4684,6.28,0.0,0.0,40721.40901150837,4849.648031149927,18.666666666666668,0.0,41707.333333333336
1171068000,서울특별시 송파구 잠실3동,송파구,3.9627,5.4825,1.0,매우낮음,0.1325,0.4684,6.28,0.0,0.0,45423.212906231805,6017.779650554949,18.0,0.0,25354.666666666668
