adm_cd,adm_nm,year,fire_count,death_cnt,injury_cnt,property_damage
1162059500,서울특별시 관악구 청룡동,2023,22,0,1,37643
1162059500,서울특별시 관악구 청룡동,2024,17,0,0,47378
1162060500,서울특별시 관악구 은천동,2021,86,0,6,133417
1162060500,서울특별시 관악구 은천동,2022,9,0,0,2689
1162060500,서울특별시 관악구 은천동,2023,13,0,0,6451
1162060500,서울특별시 관악구 은천동,2024,4,0,0,88
1162061500,서울특별시 관악구 중앙동,2021,55,1,1,37899
1162061500,서울특별시 관악구 중앙동,2022,16,0,0,7430
1162061500,서울특별시 관악구 중앙동,2023,5,0,0,1874
1162061500,서울특별시 관악구 중앙동,2024,9,0,0,4251
1162062500,서울특별시 관악구 인헌동,2021,58,0,1,204560
1162062500,서울특별시 관악구 인헌동,2022,10,0,0,2176
1162062500,서울특별시 관악구 인헌동,2023,11,0,2,40357
1162062500,서울특별시 관악구 인헌동,2024,10,0,1,4445
1162063000,서울특별시 관악구 남현동,2021,56,1,1,150197
1162063000,서울특별시 관악구 남현동,2022,19,0,1,16054
1162063000,서울특별시 관악구 남현동,2023,17,0,2,32101
1162063000,서울특별시 관악구 남현동,2024,13,0,0,23024
1162064500,서울특별시 관악구 서원동,2021,93,1,4,236474
1162064500,서울특별시 관악구 서원동,2022,28,0,5,49859
1162064500,서울특별시 관악구 서원동,2023,22,0,0,45614
1162064500,서울특별시 관악구 서원동,2024,14,0,0,51240
1162065500,서울특별시 관악구 신원동,2021,46,1,3,109782
1162065500,서울특별시 관악구 신원동,2022,10,0,1,1721
1162065500,서울특별시 관악구 신원동,2023,12,1,1,56866
1162065500,서울특별시 관악구 신원동,2024,8,0,0,4824
1162066500,서울특별시 관악구 서림동,2021,57,1,5,345593
1162066500,서울특별시 관악구 서림동,2022,15,0,0,19944
1162066500,서울특별시 관악구 서림동,2023,16,0,1,10198
1162066500,서울특별시 관악구 서림동,2024,16,0,2,16686
1162068500,서울특별시 관악구 신사동,2021,68,1,1,31842
1162068500,서울특별시 관악구 신사동,2022,16,1,1,10535
1162068500,서울특별시 관악구 신사동,2023,20,0,0,42534
1162068500,서울특별시 관악구 신사동,2024,11,0,1,10918
1162069500,서울특별시 관악구 신림동,2021,123,0,11,261052
1162069500,서울특별시 관악구 신림동,2022,27,0,0,7444
1162069500,서울특별시 관악구 신림동,2023,18,0,2,12517
1162069500,서울특별시 관악구 신림동,2024,22,0,0,15290
1162071500,서울특별시 관악구 난향동,2021,24,1,0,42924
1162071500,서울특별시 관악구 난향동,2022,2,0,0,369
1162071500,서울특별시 관악구 난향동,2023,3,0,0,5049
1162071500,서울특별시 관악구 난향동,2024,3,0,0,806
1162072500,서울특별시 관악구 조원동,2021,72,0,5,62633
1162072500,서울특별시 관악구 조원동,2022,21,0,3,52660
1162072500,서울특별시 관악구 조원동,2023,16,0,0,6088
1162072500,서울특별시 관악구 조원동,2024,10,0,0,1983
1162073500,서울특별시 관악구 대학동,2021,98,2,2,226224
1162073500,서울특별시 관악구 대학동,2022,26,0,3,56837
1162073500,서울특별시 관악구 대학동,2023,14,0,0,8606
1162073500,서울특별시 관악구 대학동,2024,13,0,3,46151
1162074500,서울특별시 관악구 삼성동,2021,57,0,2,219800
1162074500,서울특별시 관악구 삼성동,2022,8,0,1,2965
1162074500,서울특별시 관악구 삼성동,2023,8,0,0,5292
1162074500,서울특별시 관악구 삼성동,2024,9,0,0,17907
1162076500,서울특별시 관악구 미성동,2021,55,1,0,178278
1162076500,서울특별시 관악구 미성동,2022,18,0,1,26446
1162076500,서울특별시 관악구 미성동,2023,13,0,0,19348
1162076500,서울특별시 관악구 미성동,2024,17,0,2,70866
1162077500,서울특별시 관악구 난곡동,2021,45,1,13,84200
1162077500,서울특별시 관악구 난곡동,2022,10,0,0,11643
1162077500,서울특별시 관악구 난곡동,2023,11,0,0,3025
1162077500,서울특별시 관악구 난곡동,2024,12,0,0,3507
1165051000,서울특별시 서초구 서초1동,2021,71,0,3,249623
1165051000,서울특별시 서초구 서초1동,2022,8,0,0,9436
1165051000,서울특별시 서초구 서초1동,2023,17,0,1,8489
1165051000,서울특별시 서초구 서초1동,2024,9,0,1,7506
1165052000,서울특별시 서초구 서초2동,2021,73,0,4,304289
1165052000,서울특별시 서초구 서초2동,2022,12,0,0,16088
1165052000,서울특별시 서초구 서초2동,2023,17,0,1,34414
1165052000,서울특별시 서초구 서초2동,2024,21,0,4,73990
1165053000,서울특별시 서초구 서초3동,2021,134,0,3,171338
1165053000,서울특별시 서초구 서초3동,2022,28,0,1,24215
1165053000,서울특별시 서초구 서초3동,2023,26,0,1,37811
1165053000,서울특별시 서초구 서초3동,2024,29,0,0,9325
1165053100,서울특별시 서초구 서초4동,2021,69,0,21,476450
1165053100,서울특별시 서초구 서초4동,2022,21,0,0,32595
1165053100,서울특별시 서초구 서초4동,2023,20,0,0,13039
1165053100,서울특별시 서초구 서초4동,2024,21,0,1,5909
1165054000,서울특별시 서초구 잠원동,2021,77,0,8,263509
1165054000,서울특별시 서초구 잠원동,2022,9,0,0,7998
1165054000,서울특별시 서초구 잠원동,2023,12,0,0,10573
1165054000,서울특별시 서초구 잠원동,2024,18,0,1,173068
1165055000,서울특별시 서초구 반포본동,2021,19,0,4,64640
1165055000,서울특별시 서초구 반포본동,2022,1,0,0,6160
1165056000,서울특별시 서초구 반포1동,2021,71,1,5,106950
1165056000,서울특별시 서초구 반포1동,2022,19,0,0,33995
1165056000,서울특별시 서초구 반포1동,2023,13,0,0,3409
1165056000,서울특별시 서초구 반포1동,2024,22,0,1,3725
1165057000,서울특별시 서초구 반포2동,2021,20,0,2,97601
1165057000,서울특별시 서초구 반포2동,2022,2,0,0,9254
1165057000,서울특별시 서초구 반포2동,2023,4,0,0,1778
1165058000,서울특별시 서초구 반포3동,2021,43,0,0,70768
1165058000,서울특별시 서초구 반포3동,2022,5,0,0,2893
1165058000,서울특별시 서초구 반포3동,2023,7,0,0,9913
1165058000,서울특별시 서초구 반포3동,2024,9,0,0,54427
1165058100,서울특별시 서초구 반포4동,2021,57,0,2,69007
1165058100,서울특별시 서초구 반포4동,2022,16,0,0,11280
1165058100,서울특별시 서초구 반포4동,2023,16,0,1,22479
1165058100,서울특별시 서초구 반포4동,2024,16,0,0,15168
1165059000,서울특별시 서초구 방배본동,2021,51,1,9,226558
1165059000,서울특별시 서초구 방배본동,2022,7,0,0,6034
1165059000,서울특별시 서초구 방배본동,2023,10,0,2,2272
1165059000,서울특별시 서초구 방배본동,2024,12,0,0,6494
1165060000,서울특별시 서초구 방배1동,2021,52,1,3,64713
1165060000,서울특별시 서초구 방배1동,2022,13,0,0,11865
1165060000,서울특별시 서초구 방배1동,2023,9,0,0,2901
1165060000,서울특별시 서초구 방배1동,2024,8,0,0,2383
1165061000,서울특별시 서초구 방배2동,2021,62,0,4,103603
1165061000,서울특별시 서초구 방배2동,2022,7,0,2,32064
1165061000,서울특별시 서초구 방배2동,2023,10,1,0,13346
1165061000,서울특별시 서초구 방배2동,2024,8,0,0,3241
1165062000,서울특별시 서초구 방배3동,2021,43,0,0,182420
1165062000,서울특별시 서초구 방배3동,2022,10,0,8,29232
1165062000,서울특별시 서초구 방배3동,2023,9,0,0,9508
1165062000,서울특별시 서초구 방배3동,2024,8,0,0,48151
1165062100,서울특별시 서초구 방배4동,2021,49,0,3,292297
1165062100,서울특별시 서초구 방배4동,2022,6,0,0,2212
1165062100,서울특별시 서초구 방배4동,2023,17,0,0,15337
1165062100,서울특별시 서초구 방배4동,2024,9,0,0,7273
1165065100,서울특별시 서초구 양재1동,2021,98,0,7,152729
1165065100,서울특별시 서초구 양재1동,2022,16,0,0,36553
1165065100,서울특별시 서초구 양재1동,2023,21,0,1,21677
1165065100,서울특별시 서초구 양재1동,2024,26,0,0,87234
1165065200,서울특별시 서초구 양재2동,2021,118,0,6,516167
1165065200,서울특별시 서초구 양재2동,2022,20,0,2,7828
1165065200,서울특별시 서초구 양재2동,2023,20,0,0,51990
1165065200,서울특별시 서초구 양재2동,2024,23,0,0,13838
1165066000,서울특별시 서초구 내곡동,2021,43,0,5,204811
1165066000,서울특별시 서초구 내곡동,2022,15,0,0,126185
1165066000,서울특별시 서초구 내곡동,2023,11,0,0,61504
1165066000,서울특별시 서초구 내곡동,2024,15,0,0,76268
1168051000,서울특별시 강남구 신사동,2021,138,0,4,418453
1168051000,서울특별시 강남구 신사동,2022,29,0,1,95163
1168051000,서울특별시 강남구 신사동,2023,27,0,0,54385
1168051000,서울특별시 강남구 신사동,2024,24,0,0,33293
1168052100,서울특별시 강남구 논현1동,2021,209,0,6,801487
1168052100,서울특별시 강남구 논현1동,2022,53,0,3,120755
1168052100,서울특별시 강남구 논현1동,2023,39,0,0,113446
1168052100,서울특별시 강남구 논현1동,2024,45,0,1,72481
1168053100,서울특별시 강남구 논현2동,2021,149,0,1,356804
1168053100,서울특별시 강남구 논현2동,2022,43,0,1,192477
1168053100,서울특별시 강남구 논현2동,2023,22,0,0,23131
1168053100,서울특별시 강남구 논현2동,2024,28,0,1,62224
1168054500,서울특별시 강남구 압구정동,2021,132,0,4,402400
1168054500,서울특별시 강남구 압구정동,2022,36,0,0,80887
1168054500,서울특별시 강남구 압구정동,2023,34,0,2,184211
1168054500,서울특별시 강남구 압구정동,2024,23,0,2,190294
1168056500,서울특별시 강남구 청담동,2021,148,0,2,608388
1168056500,서울특별시 강남구 청담동,2022,29,0,3,65338
1168056500,서울특별시 강남구 청담동,2023,33,0,0,297019
1168056500,서울특별시 강남구 청담동,2024,31,0,0,61320
1168058000,서울특별시 강남구 삼성1동,2021,100,0,13,293434
1168058000,서울특별시 강남구 삼성1동,2022,19,0,1,38831
1168058000,서울특별시 강남구 삼성1동,2023,17,0,0,162546
1168058000,서울특별시 강남구 삼성1동,2024,20,0,0,15669
1168059000,서울특별시 강남구 삼성2동,2021,115,1,8,535514
1168059000,서울특별시 강남구 삼성2동,2022,26,0,1,314659
1168059000,서울특별시 강남구 삼성2동,2023,30,0,3,33737
1168059000,서울특별시 강남구 삼성2동,2024,15,0,2,14530
1168060000,서울특별시 강남구 대치1동,2021,37,0,2,74671
1168060000,서울특별시 강남구 대치1동,2022,8,0,0,42446
1168060000,서울특별시 강남구 대치1동,2023,7,0,0,5188
1168060000,서울특별시 강남구 대치1동,2024,8,0,0,69491
1168061000,서울특별시 강남구 대치2동,2021,88,1,0,331731
1168061000,서울특별시 강남구 대치2동,2022,20,0,2,225413
1168061000,서울특별시 강남구 대치2동,2023,18,0,0,53349
1168061000,서울특별시 강남구 대치2동,2024,17,0,1,4645
1168063000,서울특별시 강남구 대치4동,2021,107,0,3,278539
1168063000,서울특별시 강남구 대치4동,2022,21,0,0,126097
1168063000,서울특별시 강남구 대치4동,2023,32,0,0,22857
1168063000,서울특별시 강남구 대치4동,2024,11,0,0,3754
1168064000,서울특별시 강남구 역삼1동,2021,329,0,19,1413559
1168064000,서울특별시 강남구 역삼1동,2022,63,0,1,176504
1168064000,서울특별시 강남구 역삼1동,2023,76,0,1,105640
1168064000,서울특별시 강남구 역삼1동,2024,55,0,1,176821
1168065000,서울특별시 강남구 역삼2동,2021,108,0,5,277395
1168065000,서울특별시 강남구 역삼2동,2022,19,0,1,22703
1168065000,서울특별시 강남구 역삼2동,2023,18,0,1,127249
1168065000,서울특별시 강남구 역삼2동,2024,22,0,4,298839
1168065500,서울특별시 강남구 도곡1동,2021,45,0,1,126222
1168065500,서울특별시 강남구 도곡1동,2022,7,0,0,33472
1168065500,서울특별시 강남구 도곡1동,2023,5,0,1,12110
1168065500,서울특별시 강남구 도곡1동,2024,7,0,0,31499
1168065600,서울특별시 강남구 도곡2동,2021,44,0,0,230434
1168065600,서울특별시 강남구 도곡2동,2022,10,0,0,32338
1168065600,서울특별시 강남구 도곡2동,2023,6,0,0,83948
1168065600,서울특별시 강남구 도곡2동,2024,14,0,1,7372
1168066000,서울특별시 강남구 개포1동,2021,26,0,4,240233
1168066000,서울특별시 강남구 개포1동,2022,2,0,0,140406
1168066000,서울특별시 강남구 개포1동,2023,3,0,0,1084305
1168066000,서울특별시 강남구 개포1동,2024,8,0,0,1279
1168067000,서울특별시 강남구 개포2동,2021,37,0,0,76578
1168067000,서울특별시 강남구 개포2동,2022,6,0,0,39452
1168067000,서울특별시 강남구 개포2동,2023,5,0,0,3328
1168067000,서울특별시 강남구 개포2동,2024,8,0,0,11597
1168067500,서울특별시 강남구 개포3동,2021,25,0,2,68104
1168067500,서울특별시 강남구 개포3동,2022,2,0,0,31
1168067500,서울특별시 강남구 개포3동,2023,1,0,0,173
1168067500,서울특별시 강남구 개포3동,2024,5,0,1,2524
1168069000,서울특별시 강남구 개포4동,2021,58,1,2,168731
1168069000,서울특별시 강남구 개포4동,2022,13,0,0,12765
1168069000,서울특별시 강남구 개포4동,2023,8,0,0,66942
1168069000,서울특별시 강남구 개포4동,2024,13,1,1,3866
1168070000,서울특별시 강남구 세곡동,2021,72,0,6,343146
1168070000,서울특별시 강남구 세곡동,2022,16,0,1,138958
1168070000,서울특별시 강남구 세곡동,2023,20,0,0,282161
1168070000,서울특별시 강남구 세곡동,2024,15,0,0,23767
1168072000,서울특별시 강남구 일원본동,2021,30,0,0,80364
1168072000,서울특별시 강남구 일원본동,2022,6,0,1,1501
1168072000,서울특별시 강남구 일원본동,2023,1,0,0,92
1168072000,서울특별시 강남구 일원본동,2024,3,0,0,1077
1168073000,서울특별시 강남구 일원1동,2021,45,0,2,143579
1168073000,서울특별시 강남구 일원1동,2022,5,0,0,19936
1168073000,서울특별시 강남구 일원1동,2023,12,0,2,32608
1168073000,서울특별시 강남구 일원1동,2024,6,0,0,106558
1168075000,서울특별시 강남구 수서동,2021,34,0,2,65917
1168075000,서울특별시 강남구 수서동,2022,4,0,1,3592
1168075000,서울특별시 강남구 수서동,2023,7,0,0,19091
1168075000,서울특별시 강남구 수서동,2024,7,0,0,140469
1171051000,서울특별시 송파구 풍납1동,2021,27,2,2,63315
1171051000,서울특별시 송파구 풍납1동,2022,3,0,0,125
1171051000,서울특별시 송파구 풍납1동,2023,9,0,0,2916
1171051000,서울특별시 송파구 풍납1동,2024,5,0,0,892
1171052000,서울특별시 송파구 풍납2동,2021,53,0,3,80790
1171052000,서울특별시 송파구 풍납2동,2022,12,0,1,28576
1171052000,서울특별시 송파구 풍납2동,2023,9,0,0,3186
1171052000,서울특별시 송파구 풍납2동,2024,7,0,0,8319
1171053100,서울특별시 송파구 거여1동,2021,29,0,1,43300
1171053100,서울특별시 송파구 거여1동,2022,7,0,1,6351
1171053100,서울특별시 송파구 거여1동,2023,9,0,0,2593
1171053100,서울특별시 송파구 거여1동,2024,8,0,0,3643
1171053200,서울특별시 송파구 거여2동,2021,33,0,0,38281
1171053200,서울특별시 송파구 거여2동,2022,12,0,0,20411
1171053200,서울특별시 송파구 거여2동,2023,9,0,0,7736
1171053200,서울특별시 송파구 거여2동,2024,10,0,0,2848
1171054000,서울특별시 송파구 마천1동,2021,50,0,1,79274
1171054000,서울특별시 송파구 마천1동,2022,11,0,0,7081
1171054000,서울특별시 송파구 마천1동,2023,12,0,0,23467
1171054000,서울특별시 송파구 마천1동,2024,15,0,1,25496
1171055000,서울특별시 송파구 마천2동,2021,64,0,1,177906
1171055000,서울특별시 송파구 마천2동,2022,16,0,0,17521
1171055000,서울특별시 송파구 마천2동,2023,9,0,0,37304
1171055000,서울특별시 송파구 마천2동,2024,13,1,2,49816
1171056100,서울특별시 송파구 방이1동,2021,35,0,2,25126
1171056100,서울특별시 송파구 방이1동,2022,4,0,0,3520
1171056100,서울특별시 송파구 방이1동,2023,13,0,0,23557
1171056100,서울특별시 송파구 방이1동,2024,5,0,0,37046
1171056200,서울특별시 송파구 방이2동,2021,103,0,11,665759
1171056200,서울특별시 송파구 방이2동,2022,30,0,0,141879
1171056200,서울특별시 송파구 방이2동,2023,30,0,1,85157
1171056200,서울특별시 송파구 방이2동,2024,29,0,0,13597
1171056600,서울특별시 송파구 오륜동,2021,45,1,5,176426
1171056600,서울특별시 송파구 오륜동,2022,8,0,0,3846
1171056600,서울특별시 송파구 오륜동,2023,10,0,0,89210
1171056600,서울특별시 송파구 오륜동,2024,4,0,0,18112
1171057000,서울특별시 송파구 오금동,2021,94,0,8,108006
1171057000,서울특별시 송파구 오금동,2022,26,0,0,233435
1171057000,서울특별시 송파구 오금동,2023,18,1,2,27530
1171057000,서울특별시 송파구 오금동,2024,26,0,4,63749
1171058000,서울특별시 송파구 송파1동,2021,69,0,2,67650
1171058000,서울특별시 송파구 송파1동,2022,22,0,0,18996
1171058000,서울특별시 송파구 송파1동,2023,20,0,2,49075
1171058000,서울특별시 송파구 송파1동,2024,28,0,0,29704
1171059000,서울특별시 송파구 송파2동,2021,31,0,1,29102
1171059000,서울특별시 송파구 송파2동,2022,9,0,0,790
1171059000,서울특별시 송파구 송파2동,2023,6,0,0,574
1171059000,서울특별시 송파구 송파2동,2024,6,0,0,1203
1171060000,서울특별시 송파구 석촌동,2021,100,0,5,323009
1171060000,서울특별시 송파구 석촌동,2022,15,0,0,103939
1171060000,서울특별시 송파구 석촌동,2023,27,0,0,77280
1171060000,서울특별시 송파구 석촌동,2024,32,0,2,61958
1171061000,서울특별시 송파구 삼전동,2021,83,0,1,169258
1171061000,서울특별시 송파구 삼전동,2022,23,0,8,45594
1171061000,서울특별시 송파구 삼전동,2023,26,0,0,7856
1171061000,서울특별시 송파구 삼전동,2024,33,0,2,32034
1171062000,서울특별시 송파구 가락본동,2021,91,1,1,183244
1171062000,서울특별시 송파구 가락본동,2022,18,0,1,134401
1171062000,서울특별시 송파구 가락본동,2023,27,0,1,135468
1171062000,서울특별시 송파구 가락본동,2024,25,0,0,29780
1171063100,서울특별시 송파구 가락1동,2021,48,0,1,53400
1171063100,서울특별시 송파구 가락1동,2022,11,0,0,15864
1171063100,서울특별시 송파구 가락1동,2023,10,0,0,8399
1171063100,서울특별시 송파구 가락1동,2024,14,0,0,24114
1171063200,서울특별시 송파구 가락2동,2021,56,1,1,306174
1171063200,서울특별시 송파구 가락2동,2022,17,0,1,5977
1171063200,서울특별시 송파구 가락2동,2023,20,1,0,36541
1171063200,서울특별시 송파구 가락2동,2024,14,0,0,35514
1171064100,서울특별시 송파구 문정1동,2021,41,0,4,41448
1171064100,서울특별시 송파구 문정1동,2022,13,0,0,10341
1171064100,서울특별시 송파구 문정1동,2023,9,0,0,2026
1171064100,서울특별시 송파구 문정1동,2024,14,0,0,3399
1171064200,서울특별시 송파구 문정2동,2021,92,0,5,138569
1171064200,서울특별시 송파구 문정2동,2022,19,0,0,99399
1171064200,서울특별시 송파구 문정2동,2023,24,0,0,59103
1171064200,서울특별시 송파구 문정2동,2024,19,0,0,154042
1171064600,서울특별시 송파구 장지동,2021,69,2,5,278588
1171064600,서울특별시 송파구 장지동,2022,9,0,0,3234
1171064600,서울특별시 송파구 장지동,2023,10,0,0,11863
1171064600,서울특별시 송파구 장지동,2024,9,0,0,1116
1171064700,서울특별시 송파구 위례동,2021,26,0,0,95944
1171064700,서울특별시 송파구 위례동,2022,7,0,0,29350
1171064700,서울특별시 송파구 위례동,2023,16,0,0,12991
1171064700,서울특별시 송파구 위례동,2024,7,0,0,45875
1171065000,서울특별시 송파구 잠실본동,2021,121,0,6,293036
1171065000,서울특별시 송파구 잠실본동,2022,27,0,0,86011
1171065000,서울특별시 송파구 잠실본동,2023,29,0,0,36275
1171065000,서울특별시 송파구 잠실본동,2024,38,0,1,5850
1171067000,서울특별시 송파구 잠실2동,2021,35,0,4,118143
1171067000,서울특별시 송파구 잠실2동,2022,9,0,0,7220
1171067000,서울특별시 송파구 잠실2동,2023,6,1,1,20911
1171067000,서울특별시 송파구 잠실2동,2024,9,0,1,21632
1171068000,서울특별시 송파구 잠실3동,2021,38,0,0,38580
1171068000,서울특별시 송파구 잠실3동,2022,6,0,0,2264
1171068000,서울특별시 송파구 잠실3동,2023,10,0,0,35220
1171068000,서울특별시 송파구 잠실3동,2024,6,0,0,990
1171069000,서울특별시 송파구 잠실4동,2021,13,0,0,2942
1171069000,서울특별시 송파구 잠실4동,2022,1,0,0,27
1171069000,서울특별시 송파구 잠실4동,2023,4,0,0,42261
1171069000,서울특별시 송파구 잠실4동,2024,3,0,0,361
1171071000,서울특별시 송파구 잠실6동,2021,37,0,0,81714
1171071000,서울특별시 송파구 잠실6동,2022,13,1,0,6729
1171071000,서울특별시 송파구 잠실6동,2023,6,0,0,36679
1171071000,서울특별시 송파구 잠실6동,2024,6,0,1,6250
1171072000,서울특별시 송파구 잠실7동,2021,11,0,1,11677
1171072000,서울특별시 송파구 잠실7동,2022,1,0,0,14
1171072000,서울특별시 송파구 잠실7동,2023,1,0,0,11
1171072000,서울특별시 송파구 잠실7동,2024,2,0,0,146
1174051500,서울특별시 강동구 강일동,2021,57,1,4,223170
1174051500,서울특별시 강동구 강일동,2022,9,0,2,197218
1174051500,서울특별시 강동구 강일동,2023,6,0,0,87165
1174051500,서울특별시 강동구 강일동,2024,18,0,0,48837
1174052500,서울특별시 강동구 상일제1동,2021,54,1,2,163083
1174052500,서울특별시 강동구 상일제1동,2022,6,0,0,7857
1174052500,서울특별시 강동구 상일제1동,2023,10,0,0,22328
1174052500,서울특별시 강동구 상일제1동,2024,5,0,0,8942
1174052600,서울특별시 강동구 상일제2동,2021,19,0,0,16132
1174052600,서울특별시 강동구 상일제2동,2022,6,0,0,1628
1174052600,서울특별시 강동구 상일제2동,2023,5,0,0,76830
1174052600,서울특별시 강동구 상일제2동,2024,3,0,0,726
1174053000,서울특별시 강동구 명일1동,2021,61,0,1,105013
1174053000,서울특별시 강동구 명일1동,2022,4,0,1,4539
1174053000,서울특별시 강동구 명일1동,2023,10,0,1,2815
1174053000,서울특별시 강동구 명일1동,2024,13,0,1,22626
1174054000,서울특별시 강동구 명일2동,2021,33,0,0,54306
1174054000,서울특별시 강동구 명일2동,2022,6,0,0,40810
1174054000,서울특별시 강동구 명일2동,2023,3,0,0,3403
1174054000,서울특별시 강동구 명일2동,2024,5,0,0,1657
1174055000,서울특별시 강동구 고덕1동,2021,41,3,2,154698
1174055000,서울특별시 강동구 고덕1동,2022,7,0,0,1848
1174055000,서울특별시 강동구 고덕1동,2023,7,0,0,3482
1174055000,서울특별시 강동구 고덕1동,2024,7,0,0,3454
1174056000,서울특별시 강동구 고덕2동,2021,29,0,0,132865
1174056000,서울특별시 강동구 고덕2동,2022,11,0,0,17047
1174056000,서울특별시 강동구 고덕2동,2023,5,1,0,69765
1174056000,서울특별시 강동구 고덕2동,2024,7,0,0,49636
1174057000,서울특별시 강동구 암사1동,2021,100,0,0,64961
1174057000,서울특별시 강동구 암사1동,2022,13,0,1,8191
1174057000,서울특별시 강동구 암사1동,2023,15,0,0,40499
1174057000,서울특별시 강동구 암사1동,2024,14,1,1,9189
1174058000,서울특별시 강동구 암사2동,2021,31,0,0,94654
1174058000,서울특별시 강동구 암사2동,2022,7,1,0,86001
1174058000,서울특별시 강동구 암사2동,2023,4,0,0,9134
1174058000,서울특별시 강동구 암사2동,2024,7,0,0,12049
1174059000,서울특별시 강동구 암사3동,2021,34,0,5,107493
1174059000,서울특별시 강동구 암사3동,2022,5,0,5,37994
1174059000,서울특별시 강동구 암사3동,2023,8,0,1,265769
1174059000,서울특별시 강동구 암사3동,2024,4,0,2,1008
1174060000,서울특별시 강동구 천호1동,2021,79,0,5,133721
1174060000,서울특별시 강동구 천호1동,2022,12,0,3,22384
1174060000,서울특별시 강동구 천호1동,2023,9,0,0,18798
1174060000,서울특별시 강동구 천호1동,2024,4,0,0,620
1174061000,서울특별시 강동구 천호2동,2021,146,3,12,207834
1174061000,서울특별시 강동구 천호2동,2022,23,0,3,72725
1174061000,서울특별시 강동구 천호2동,2023,18,0,0,36785
1174061000,서울특별시 강동구 천호2동,2024,17,0,1,21705
1174062000,서울특별시 강동구 천호3동,2021,88,0,3,46612
1174062000,서울특별시 강동구 천호3동,2022,15,0,7,151539
1174062000,서울특별시 강동구 천호3동,2023,13,0,1,6200
1174062000,서울특별시 강동구 천호3동,2024,8,0,0,5026
1174064000,서울특별시 강동구 성내1동,2021,66,0,5,114061
1174064000,서울특별시 강동구 성내1동,2022,10,0,1,7357
1174064000,서울특별시 강동구 성내1동,2023,9,0,0,1430
1174064000,서울특별시 강동구 성내1동,2024,9,0,0,8521
1174065000,서울특별시 강동구 성내2동,2021,91,0,5,98946
1174065000,서울특별시 강동구 성내2동,2022,14,0,0,28668
1174065000,서울특별시 강동구 성내2동,2023,9,0,0,2128
1174065000,서울특별시 강동구 성내2동,2024,19,0,11,466325
1174066000,서울특별시 강동구 성내3동,2021,76,0,2,98520
1174066000,서울특별시 강동구 성내3동,2022,11,0,0,20623
1174066000,서울특별시 강동구 성내3동,2023,8,0,1,2574
1174066000,서울특별시 강동구 성내3동,2024,14,1,0,24097
1174068500,서울특별시 강동구 길동,2021,140,0,8,154929
1174068500,서울특별시 강동구 길동,2022,21,0,1,42072
1174068500,서울특별시 강동구 길동,2023,17,0,0,10663
1174068500,서울특별시 강동구 길동,2024,16,0,4,106560
1174069000,서울특별시 강동구 둔촌1동,2021,5,0,0,1513
1174069000,서울특별시 강동구 둔촌1동,2022,2,0,0,225
1174069000,서울특별시 강동구 둔촌1동,2024,1,0,0,391
1174070000,서울특별시 강동구 둔촌2동,2021,71,1,12,170765
1174070000,서울특별시 강동구 둔촌2동,2022,12,0,1,58860
1174070000,서울특별시 강동구 둔촌2동,2023,13,0,0,21476
1174070000,서울특별시 강동구 둔촌2동,2024,14,0,1,49616
